blockName counter targetLR setSize isi cueUcOrLc congr competing preivewOrNot keyPressed keyStatus rt NA
prc 5 7 9 50 15 1 1 0 1 7 1 3597
prc 3 7 7 50 15 1 1 0 1 7 1 1835
prc 11 7 9 400 15 1 1 0 1 7 3 10000
prc 4 1 7 50 15 1 1 0 1 1 1 990
prc 1 7 3 50 15 1 1 0 1 7 1 779
prc 9 7 7 400 15 1 1 0 1 7 1 1625
prc 10 1 7 400 15 1 1 0 1 1 1 1279
prc 2 1 3 50 15 1 1 0 1 1 1 1156
prc 12 1 9 400 15 1 1 0 1 1 1 943
prc 7 7 3 400 15 1 1 0 1 7 1 703
prc 8 1 3 400 15 1 1 0 1 1 1 779
prc 6 1 9 50 15 1 1 0 1 1 1 864
block1 16 1 7 50 15 1 1 0 1 1 1 697
block1 20 1 3 400 15 1 1 0 1 1 1 607
block1 19 7 3 400 15 1 1 0 1 7 1 565
block1 24 1 9 400 15 1 1 0 1 1 1 714
block1 18 1 9 50 15 1 1 0 1 1 1 938
block1 15 7 7 50 15 1 1 0 1 7 1 654
block1 14 1 3 50 15 1 1 0 1 1 1 539
block1 17 7 9 50 15 1 1 0 1 7 1 663
block1 13 7 3 50 15 1 1 0 1 7 1 649
block1 23 7 9 400 15 1 1 0 1 7 1 749
block1 21 7 7 400 15 1 1 0 1 7 1 354
block1 22 1 7 400 15 1 1 0 1 1 1 680
block1 34 1 7 400 15 1 1 0 1 1 1 972
block1 27 7 7 50 15 1 1 0 1 7 1 650
block1 26 1 3 50 15 1 1 0 1 1 1 664
block1 30 1 9 50 15 1 1 0 1 1 1 896
block1 28 1 7 50 15 1 1 0 1 1 1 714
block1 35 7 9 400 15 1 1 0 1 1 2 889
block1 32 1 3 400 15 1 1 0 1 1 1 551
block1 36 1 9 400 15 1 1 0 1 1 1 683
block1 31 7 3 400 15 1 1 0 1 7 1 462
block1 33 7 7 400 15 1 1 0 1 7 1 660
block1 29 7 9 50 15 1 1 0 1 7 1 536
block1 25 7 3 50 15 1 1 0 1 7 1 667
block1 45 7 7 400 15 1 1 0 1 7 1 686
block1 40 1 7 50 15 1 1 0 1 1 1 641
block1 46 1 7 400 15 1 1 0 1 7 2 560
block1 42 1 9 50 15 1 1 0 1 1 1 608
block1 39 7 7 50 15 1 1 0 1 7 1 1326
block1 44 1 3 400 15 1 1 0 1 1 1 611
block1 38 1 3 50 15 1 1 0 1 1 1 804
block1 41 7 9 50 15 1 1 0 1 7 1 929
block1 37 7 3 50 15 1 1 0 1 7 1 1127
block1 48 1 9 400 15 1 1 0 1 1 1 823
block1 47 7 9 400 15 1 1 0 1 7 1 899
block1 43 7 3 400 15 1 1 0 1 7 1 559
block1 55 7 3 400 15 1 1 0 1 7 1 587
block1 60 1 9 400 15 1 1 0 1 1 1 714
block1 56 1 3 400 15 1 1 0 1 1 1 710
block1 58 1 7 400 15 1 1 0 1 1 1 799
block1 49 7 3 50 15 1 1 0 1 7 1 674
block1 51 7 7 50 15 1 1 0 1 7 1 680
block1 50 1 3 50 15 1 1 0 1 1 1 644
block1 59 7 9 400 15 1 1 0 1 7 1 849
block1 52 1 7 50 15 1 1 0 1 1 1 689
block1 53 7 9 50 15 1 1 0 1 7 1 787
block1 57 7 7 400 15 1 1 0 1 7 1 579
block1 54 1 9 50 15 1 1 0 1 1 1 678
block1 66 1 9 50 15 1 1 0 1 1 1 495
block1 67 7 3 400 15 1 1 0 1 7 1 561
block1 64 1 7 50 15 1 1 0 1 1 1 768
block1 72 1 9 400 15 1 1 0 1 7 2 495
block1 61 7 3 50 15 1 1 0 1 7 1 1254
block1 69 7 7 400 15 1 1 0 1 7 1 813
block1 65 7 9 50 15 1 1 0 1 7 1 717
block1 70 1 7 400 15 1 1 0 1 1 1 941
block1 63 7 7 50 15 1 1 0 1 7 1 665
block1 62 1 3 50 15 1 1 0 1 1 1 560
block1 68 1 3 400 15 1 1 0 1 1 1 600
block1 71 7 9 400 15 1 1 0 1 1 2 1017
block1 79 7 3 400 15 1 1 0 1 7 1 1044
block1 83 7 9 400 15 1 1 0 1 7 1 738
block1 77 7 9 50 15 1 1 0 1 7 1 1070
block1 74 1 3 50 15 1 1 0 1 1 1 656
block1 73 7 3 50 15 1 1 0 1 7 1 569
block1 75 7 7 50 15 1 1 0 1 7 1 717
block1 81 7 7 400 15 1 1 0 1 7 1 609
block1 80 1 3 400 15 1 1 0 1 1 1 943
block1 84 1 9 400 15 1 1 0 1 7 2 858
block1 76 1 7 50 15 1 1 0 1 1 1 666
block1 82 1 7 400 15 1 1 0 1 1 1 722
block1 78 1 9 50 15 1 1 0 1 1 1 773
block1 91 7 3 400 15 1 1 0 1 7 1 809
block1 90 1 9 50 15 1 1 0 1 1 1 1017
block1 85 7 3 50 15 1 1 0 1 7 1 564
block1 86 1 3 50 15 1 1 0 1 1 1 568
block1 89 7 9 50 15 1 1 0 1 1 2 647
block1 87 7 7 50 15 1 1 0 1 7 1 657
block1 88 1 7 50 15 1 1 0 1 1 1 1065
block1 94 1 7 400 15 1 1 0 1 1 1 687
block1 96 1 9 400 15 1 1 0 1 1 1 1313
block1 92 1 3 400 15 1 1 0 1 1 1 587
block1 95 7 9 400 15 1 1 0 1 7 1 1113
block1 93 7 7 400 15 1 1 0 1 7 1 1124
block1 105 7 7 400 15 1 1 0 1 7 1 877
block1 101 7 9 50 15 1 1 0 1 7 1 1541
block1 103 7 3 400 15 1 1 0 1 7 1 860
block1 104 1 3 400 15 1 1 0 1 1 1 709
block1 100 1 7 50 15 1 1 0 1 1 1 608
block1 99 7 7 50 15 1 1 0 1 7 1 928
block1 106 1 7 400 15 1 1 0 1 1 1 1076
block1 108 1 9 400 15 1 1 0 1 1 1 927
block1 97 7 3 50 15 1 1 0 1 7 1 702
block1 98 1 3 50 15 1 1 0 1 1 1 516
block1 102 1 9 50 15 1 1 0 1 1 1 1486
block1 107 7 9 400 15 1 1 0 1 7 1 489
block1 117 7 7 400 15 1 1 0 1 1 2 707
block1 113 7 9 50 15 1 1 0 1 7 1 887
block1 110 1 3 50 15 1 1 0 1 1 1 555
block1 112 1 7 50 15 1 1 0 1 1 1 1579
block1 114 1 9 50 15 1 1 0 1 1 1 1230
block1 118 1 7 400 15 1 1 0 1 1 1 658
block1 119 7 9 400 15 1 1 0 1 1 2 1586
block1 115 7 3 400 15 1 1 0 1 7 1 1225
block1 120 1 9 400 15 1 1 0 1 1 1 1177
block1 116 1 3 400 15 1 1 0 1 1 1 926
block1 111 7 7 50 15 1 1 0 1 1 2 1778
block1 109 7 3 50 15 1 1 0 1 7 1 596
block1 122 1 3 50 15 1 1 0 1 1 1 690
block1 129 7 7 400 15 1 1 0 1 7 1 1763
block1 126 1 9 50 15 1 1 0 1 1 1 899
block1 132 1 9 400 15 1 1 0 1 1 1 749
block1 127 7 3 400 15 1 1 0 1 7 1 913
block1 123 7 7 50 15 1 1 0 1 7 1 1232
block1 125 7 9 50 15 1 1 0 1 7 1 1416
block1 128 1 3 400 15 1 1 0 1 1 1 843
block1 131 7 9 400 15 1 1 0 1 7 1 1001
block1 130 1 7 400 15 1 1 0 1 1 1 971
block1 121 7 3 50 15 1 1 0 1 7 1 807
block1 124 1 7 50 15 1 1 0 1 1 1 712
block2 144 1 9 400 15 1 1 0 1 1 1 1912
block2 141 7 7 400 15 1 1 0 1 7 1 960
block2 134 1 3 50 15 1 1 0 1 1 1 517
block2 137 7 9 50 15 1 1 0 1 7 1 1944
block2 136 1 7 50 15 1 1 0 1 1 1 1340
block2 133 7 3 50 15 1 1 0 1 7 1 534
block2 143 7 9 400 15 1 1 0 1 7 1 2897
block2 142 1 7 400 15 1 1 0 1 1 1 802
block2 140 1 3 400 15 1 1 0 1 1 1 604
block2 138 1 9 50 15 1 1 0 1 1 1 1025
block2 135 7 7 50 15 1 1 0 1 7 1 1219
block2 139 7 3 400 15 1 1 0 1 7 1 666
block2 152 1 3 400 15 1 1 0 1 1 1 1243
block2 153 7 7 400 15 1 1 0 1 7 1 683
block2 155 7 9 400 15 1 1 0 1 7 1 696
block2 151 7 3 400 15 1 1 0 1 7 1 538
block2 147 7 7 50 15 1 1 0 1 1 2 1017
block2 156 1 9 400 15 1 1 0 1 1 1 1529
block2 150 1 9 50 15 1 1 0 1 1 1 1115
block2 146 1 3 50 15 1 1 0 1 1 1 886
block2 145 7 3 50 15 1 1 0 1 7 1 503
block2 154 1 7 400 15 1 1 0 1 1 1 750
block2 149 7 9 50 15 1 1 0 1 7 1 1240
block2 148 1 7 50 15 1 1 0 1 1 1 688
block2 157 7 3 50 15 1 1 0 1 7 1 573
block2 167 7 9 400 15 1 1 0 1 7 1 824
block2 159 7 7 50 15 1 1 0 1 7 1 1006
block2 163 7 3 400 15 1 1 0 1 7 1 703
block2 166 1 7 400 15 1 1 0 1 1 1 1309
block2 168 1 9 400 15 1 1 0 1 1 1 932
block2 164 1 3 400 15 1 1 0 1 7 2 682
block2 160 1 7 50 15 1 1 0 1 1 1 692
block2 162 1 9 50 15 1 1 0 1 1 1 1243
block2 161 7 9 50 15 1 1 0 1 7 1 1535
block2 165 7 7 400 15 1 1 0 1 7 1 977
block2 158 1 3 50 15 1 1 0 1 1 1 710
block2 169 7 3 50 15 1 1 0 1 7 1 775
block2 173 7 9 50 15 1 1 0 1 7 1 905
block2 179 7 9 400 15 1 1 0 1 7 1 790
block2 180 1 9 400 15 1 1 0 1 1 1 827
block2 176 1 3 400 15 1 1 0 1 1 1 582
block2 170 1 3 50 15 1 1 0 1 1 1 529
block2 177 7 7 400 15 1 1 0 1 7 1 710
block2 172 1 7 50 15 1 1 0 1 1 1 498
block2 174 1 9 50 15 1 1 0 1 1 1 927
block2 175 7 3 400 15 1 1 0 1 7 1 978
block2 178 1 7 400 15 1 1 0 1 1 1 638
block2 171 7 7 50 15 1 1 0 1 7 1 784
