blockName counter targetLR setSize isi cueUcOrLc congr competing preivewOrNot keyPressed keyStatus rt NA
prc 9 7 7 400 15 1 1 0 1 7 1 1346
prc 11 7 9 400 15 1 1 0 1 7 1 2483
prc 3 7 7 50 15 1 1 0 1 7 1 932
prc 4 1 7 50 15 1 1 0 1 1 1 1666
prc 2 1 3 50 15 1 1 0 1 1 1 828
prc 8 1 3 400 15 1 1 0 1 1 1 547
prc 6 1 9 50 15 1 1 0 1 1 1 1379
prc 1 7 3 50 15 1 1 0 1 7 1 710
prc 7 7 3 400 15 1 1 0 1 7 1 1308
prc 12 1 9 400 15 1 1 0 1 1 1 1758
prc 5 7 9 50 15 1 1 0 1 7 1 1930
prc 10 1 7 400 15 1 1 0 1 1 1 1675
block1 21 7 7 400 15 1 1 0 1 7 1 1250
block1 15 7 7 50 15 1 1 0 1 7 1 1445
block1 23 7 9 400 15 1 1 0 1 7 1 1158
block1 18 1 9 50 15 1 1 0 1 1 1 1572
block1 19 7 3 400 15 1 1 0 1 7 1 522
block1 17 7 9 50 15 1 1 0 1 7 1 804
block1 14 1 3 50 15 1 1 0 1 1 1 657
block1 16 1 7 50 15 1 1 0 1 1 1 993
block1 22 1 7 400 15 1 1 0 1 1 1 834
block1 20 1 3 400 15 1 1 0 1 1 1 676
block1 13 7 3 50 15 1 1 0 1 7 1 473
block1 24 1 9 400 15 1 1 0 1 1 1 1126
block1 29 7 9 50 15 1 1 0 1 7 1 1245
block1 27 7 7 50 15 1 1 0 1 7 1 847
block1 33 7 7 400 15 1 1 0 1 7 1 458
block1 31 7 3 400 15 1 1 0 1 7 1 522
block1 26 1 3 50 15 1 1 0 1 1 1 781
block1 28 1 7 50 15 1 1 0 1 1 1 1257
block1 35 7 9 400 15 1 1 0 1 7 1 753
block1 32 1 3 400 15 1 1 0 1 1 1 573
block1 30 1 9 50 15 1 1 0 1 1 1 1091
block1 25 7 3 50 15 1 1 0 1 7 1 526
block1 36 1 9 400 15 1 1 0 1 1 1 1174
block1 34 1 7 400 15 1 1 0 1 1 1 688
block1 38 1 3 50 15 1 1 0 1 1 1 536
block1 37 7 3 50 15 1 1 0 1 7 1 509
block1 47 7 9 400 15 1 1 0 1 7 1 766
