blockName counter targetLR setSize isi cueUcOrLc congr competing preivewOrNot keyPressed keyStatus rt NA
block2 117 7 7 400 17 1 1 0 1 7 1 398
block2 109 7 3 50 14 1 1 0 1 7 1 537
block2 119 7 9 400 9 1 1 0 1 7 1 278
block2 113 7 9 50 12 1 1 0 1 7 1 475
block2 125 7 9 50 17 1 1 0 1 7 1 290
block2 132 1 9 400 25 1 1 0 1 1 1 382
block2 127 7 3 400 20 1 1 0 1 7 1 333
block2 128 1 3 400 17 1 1 0 1 1 1 310
block2 130 1 7 400 11 1 1 0 1 1 1 418
block2 122 1 3 50 25 1 1 0 1 1 1 320
block2 124 1 7 50 11 1 1 0 1 1 1 324
block2 126 1 9 50 20 1 1 0 1 7 2 282
block2 121 7 3 50 17 1 1 0 1 7 1 386
block2 129 7 7 400 13 1 1 0 1 7 1 533
block2 123 7 7 50 17 1 1 0 1 7 1 362
block2 131 7 9 400 12 1 1 0 1 7 1 390
block3 134 1 3 50 21 1 1 0 1 1 1 304
block3 137 7 9 50 25 1 1 0 1 7 1 455
block3 133 7 3 50 9 1 1 0 1 7 1 295
block3 138 1 9 50 24 1 1 0 1 1 1 353
block3 136 1 7 50 9 1 1 0 1 7 2 442
block3 142 1 7 400 11 1 1 0 1 1 1 298
block3 144 1 9 400 14 1 1 0 1 1 1 319
block3 139 7 3 400 24 1 1 0 1 7 1 442
block3 140 1 3 400 11 1 1 0 1 1 1 271
block3 141 7 7 400 20 1 1 0 1 7 1 273
block3 135 7 7 50 12 1 1 0 1 1 2 420
block3 143 7 9 400 17 1 1 0 1 7 1 352
block3 148 1 7 50 20 1 1 0 1 1 1 733
block3 150 1 9 50 12 1 1 0 1 7 2 1181
block3 145 7 3 50 17 1 1 0 1 7 1 375
block3 146 1 3 50 9 1 1 0 1 1 1 290
block3 151 7 3 400 15 1 1 0 1 7 1 332
block3 155 7 9 400 27 1 1 0 1 7 1 507
block3 149 7 9 50 12 1 1 0 1 6 2 947
block3 152 1 3 400 8 1 1 0 1 1 1 291
block3 153 7 7 400 14 1 1 0 1 7 1 447
block3 147 7 7 50 20 1 1 0 1 7 1 382
block3 154 1 7 400 20 1 1 0 1 1 1 339
block3 156 1 9 400 25 1 1 0 1 1 1 380
block3 161 7 9 50 14 1 1 0 1 7 1 378
block3 164 1 3 400 21 1 1 0 1 1 1 398
block3 158 1 3 50 13 1 1 0 1 1 1 388
block3 159 7 7 50 9 1 1 0 1 7 1 627
block3 168 1 9 400 13 1 1 0 1 1 1 583
block3 162 1 9 50 20 1 1 0 1 1 1 559
block3 165 7 7 400 12 1 1 0 1 7 1 312
block3 163 7 3 400 12 1 1 0 1 7 1 531
block3 157 7 3 50 13 1 1 0 1 7 1 376
block3 167 7 9 400 24 1 1 0 1 7 1 410
block3 166 1 7 400 21 1 1 0 1 1 1 487
block3 160 1 7 50 8 1 1 0 1 1 1 415
block3 171 7 7 50 20 1 1 0 1 7 1 457
block3 174 1 9 50 8 1 1 0 1 1 1 468
block3 175 7 3 400 9 1 1 0 1 7 1 315
block3 179 7 9 400 13 1 1 0 1 7 1 347
block3 173 7 9 50 25 1 1 0 1 7 1 363
block3 180 1 9 400 12 1 1 0 1 1 1 496
block3 172 1 7 50 20 1 1 0 1 1 1 445
block3 177 7 7 400 21 1 1 0 1 7 1 410
block3 169 7 3 50 25 1 1 0 1 7 1 365
block3 178 1 7 400 8 1 1 0 1 1 1 310
block3 176 1 3 400 14 1 1 0 1 1 1 510
