blockName counter targetLR setSize isi cueUcOrLc congr competing preivewOrNot keyPressed keyStatus rt NA
block1 57 7 7 400 8 1 1 0 1 7 1 416
block1 54 1 9 50 11 1 1 0 1 1 1 604
block1 58 1 7 400 21 1 1 0 1 1 1 522
block1 49 7 3 50 14 1 1 0 1 7 1 502
block1 71 7 9 400 24 1 1 0 1 7 1 1097
block1 62 1 3 50 9 1 1 0 1 1 1 530
block1 70 1 7 400 11 1 1 0 1 1 1 417
block1 63 7 7 50 14 1 1 0 1 7 1 625
block1 64 1 7 50 13 1 1 0 1 1 1 459
block1 61 7 3 50 12 1 1 0 1 7 1 451
block1 66 1 9 50 17 1 1 0 1 1 1 490
block1 67 7 3 400 8 1 1 0 1 7 1 475
block1 69 7 7 400 12 1 1 0 1 7 1 615
block1 65 7 9 50 8 1 1 0 1 7 1 820
block1 72 1 9 400 25 1 1 0 1 1 1 562
block1 68 1 3 400 13 1 1 0 1 1 1 389
block2 83 7 9 400 25 1 1 0 1 7 1 658
block2 76 1 7 50 14 1 1 0 1 1 1 437
block2 84 1 9 400 25 1 1 0 1 1 1 713
block2 74 1 3 50 27 1 1 0 1 1 1 737
block2 73 7 3 50 27 1 1 0 1 7 1 450
block2 80 1 3 400 20 1 1 0 1 1 1 433
block2 79 7 3 400 8 1 1 0 1 7 1 375
block2 81 7 7 400 12 1 1 0 1 7 1 707
block2 78 1 9 50 24 1 1 0 1 1 1 797
block2 82 1 7 400 24 1 1 0 1 1 1 1040
block2 75 7 7 50 21 1 1 0 1 1 2 530
block2 77 7 9 50 27 1 1 0 1 7 1 482
block2 95 7 9 400 24 1 1 0 1 7 1 679
block2 90 1 9 50 25 1 1 0 1 1 1 638
block2 91 7 3 400 21 1 1 0 1 7 1 494
block2 88 1 7 50 9 1 1 0 1 1 1 632
block2 85 7 3 50 9 1 1 0 1 7 1 491
block2 94 1 7 400 11 1 1 0 1 1 1 628
block2 93 7 7 400 9 1 1 0 1 7 1 533
block2 87 7 7 50 24 1 1 0 1 7 1 1796
block2 96 1 9 400 8 1 1 0 1 1 1 1118
block2 86 1 3 50 25 1 1 0 1 1 1 577
block2 92 1 3 400 13 1 1 0 1 1 1 611
block2 89 7 9 50 17 1 1 0 1 7 1 500
block2 98 1 3 50 11 1 1 0 1 1 1 330
block2 108 1 9 400 13 1 1 0 1 1 1 1249
block2 101 7 9 50 8 1 1 0 1 7 1 1044
block2 100 1 7 50 17 1 1 0 1 1 1 476
block2 102 1 9 50 13 1 1 0 1 1 1 656
block2 106 1 7 400 27 1 1 0 1 1 1 385
block2 107 7 9 400 24 1 1 0 1 7 1 808
block2 99 7 7 50 9 1 1 0 1 7 1 612
block2 103 7 3 400 9 1 1 0 1 7 1 492
block2 105 7 7 400 12 1 1 0 1 7 1 682
block2 104 1 3 400 24 1 1 0 1 1 1 376
block2 97 7 3 50 25 1 1 0 1 7 1 456
block2 118 1 7 400 25 1 1 0 1 1 1 467
block2 116 1 3 400 21 1 1 0 1 1 1 445
block2 111 7 7 50 20 1 1 0 1 7 1 575
block2 117 7 7 400 24 1 1 0 1 7 1 859
block2 113 7 9 50 9 1 1 0 1 7 1 532
block2 119 7 9 400 9 1 1 0 1 7 1 598
block2 110 1 3 50 14 1 1 0 1 1 1 429
block2 120 1 9 400 11 1 1 0 1 1 1 487
block2 115 7 3 400 9 1 1 0 1 7 1 426
block2 109 7 3 50 13 1 1 0 1 7 1 472
block2 112 1 7 50 14 1 1 0 1 1 1 961
block2 114 1 9 50 25 1 1 0 1 1 1 894
block2 126 1 9 50 9 1 1 0 1 1 1 1397
block2 125 7 9 50 15 1 1 0 1 7 1 906
block2 124 1 7 50 9 1 1 0 1 1 1 733
block2 132 1 9 400 27 1 1 0 1 1 1 452
block2 130 1 7 400 17 1 1 0 1 1 1 481
block2 122 1 3 50 11 1 1 0 1 1 1 419
block2 121 7 3 50 12 1 1 0 1 7 1 455
block2 128 1 3 400 8 1 1 0 1 1 1 395
block2 123 7 7 50 11 1 1 0 1 7 1 637
block2 129 7 7 400 9 1 1 0 1 7 1 669
block2 127 7 3 400 13 1 1 0 1 7 1 468
block2 131 7 9 400 20 1 1 0 1 7 1 1029
block3 140 1 3 400 20 1 1 0 1 1 1 585
block3 136 1 7 50 17 1 1 0 1 1 1 532
block3 138 1 9 50 13 1 1 0 1 1 1 1132
block3 143 7 9 400 9 1 1 0 1 7 1 561
block3 134 1 3 50 12 1 1 0 1 1 1 526
block3 144 1 9 400 24 1 1 0 1 1 1 978
block3 139 7 3 400 17 1 1 0 1 7 1 489
block3 142 1 7 400 13 1 1 0 1 1 1 527
block3 135 7 7 50 20 1 1 0 1 7 1 528
block3 137 7 9 50 12 1 1 0 1 7 1 831
block3 133 7 3 50 17 1 1 0 1 7 1 479
block3 141 7 7 400 25 1 1 0 1 7 1 788
block3 145 7 3 50 11 1 1 0 1 7 1 415
block3 147 7 7 50 14 1 1 0 1 7 1 707
block3 156 1 9 400 15 1 1 0 1 1 1 731
block3 152 1 3 400 20 1 1 0 1 1 1 435
block3 154 1 7 400 24 1 1 0 1 1 1 1209
block3 149 7 9 50 11 1 1 0 1 7 1 649
block3 146 1 3 50 14 1 1 0 1 1 1 451
block3 148 1 7 50 9 1 1 0 1 1 1 519
block3 151 7 3 400 8 1 1 0 1 7 1 381
block3 150 1 9 50 20 1 1 0 1 1 1 415
block3 153 7 7 400 14 1 1 0 1 7 1 1215
block3 155 7 9 400 14 1 1 0 1 7 1 723
block3 158 1 3 50 8 1 1 0 1 1 1 588
block3 163 7 3 400 25 1 1 0 1 7 1 464
block3 162 1 9 50 9 1 1 0 1 1 1 531
block3 167 7 9 400 21 1 1 0 1 7 1 644
block3 159 7 7 50 25 1 1 0 1 1 2 499
block3 164 1 3 400 27 1 1 0 1 1 1 382
block3 166 1 7 400 15 1 1 0 1 1 1 1163
block3 165 7 7 400 11 1 1 0 1 7 1 496
block3 161 7 9 50 9 1 1 0 1 7 1 815
block3 160 1 7 50 27 1 1 0 1 1 1 511
block3 157 7 3 50 24 1 1 0 1 7 1 535
block3 168 1 9 400 25 1 1 0 1 1 1 596
block3 175 7 3 400 21 1 1 0 1 7 1 424
block3 169 7 3 50 11 1 1 0 1 7 1 428
block3 178 1 7 400 13 1 1 0 1 1 1 501
block3 172 1 7 50 13 1 1 0 1 1 1 1164
block3 179 7 9 400 11 1 1 0 1 7 1 601
block3 171 7 7 50 8 1 1 0 1 7 1 752
block3 174 1 9 50 21 1 1 0 1 1 1 514
block3 176 1 3 400 24 1 1 0 1 1 1 479
block3 173 7 9 50 27 1 1 0 1 7 1 470
block3 177 7 7 400 17 1 1 0 1 7 1 463
block3 180 1 9 400 15 1 1 0 1 1 1 584
block3 170 1 3 50 20 1 1 0 1 1 1 451
block3 191 7 9 400 12 1 1 0 1 7 1 627
block3 189 7 7 400 12 1 1 0 1 1 2 661
block3 186 1 9 50 21 1 1 0 1 1 1 1435
block3 190 1 7 400 14 1 1 0 1 1 1 664
block3 182 1 3 50 14 1 1 0 1 1 1 618
block3 188 1 3 400 27 1 1 0 1 1 1 445
block3 183 7 7 50 17 1 1 0 1 7 1 454
block3 184 1 7 50 20 1 1 0 1 1 1 432
block3 192 1 9 400 15 1 1 0 1 1 1 820
block3 187 7 3 400 17 1 1 0 1 7 1 540
block3 181 7 3 50 12 1 1 0 1 7 1 420
block3 185 7 9 50 15 1 1 0 1 7 1 1059
block4 200 1 3 400 24 1 1 0 1 1 1 395
block4 199 7 3 400 25 1 1 0 1 7 1 518
block4 204 1 9 400 25 1 1 0 1 7 2 256
block4 196 1 7 50 27 1 1 0 1 1 1 560
block4 198 1 9 50 12 1 1 0 1 1 1 508
block4 197 7 9 50 9 1 1 0 1 7 1 1084
block4 201 7 7 400 25 1 1 0 1 7 1 959
block4 194 1 3 50 27 1 1 0 1 1 1 483
block4 195 7 7 50 27 1 1 0 1 7 1 566
block4 203 7 9 400 27 1 1 0 1 7 1 876
block4 193 7 3 50 17 1 1 0 1 7 1 491
block4 202 1 7 400 21 1 1 0 1 1 1 527
block4 215 7 9 400 11 1 1 0 1 7 1 431
block4 214 1 7 400 24 1 1 0 1 1 1 947
block4 208 1 7 50 11 1 1 0 1 1 1 431
block4 216 1 9 400 14 1 1 0 1 1 1 1003
block4 206 1 3 50 15 1 1 0 1 1 1 478
block4 210 1 9 50 20 1 1 0 1 1 1 499
block4 213 7 7 400 21 1 1 0 1 7 1 1060
block4 209 7 9 50 11 1 1 0 1 7 1 764
block4 212 1 3 400 15 1 1 0 1 1 1 377
block4 205 7 3 50 8 1 1 0 1 7 1 444
block4 207 7 7 50 15 1 1 0 1 7 1 649
block4 211 7 3 400 12 1 1 0 1 7 1 509
block4 225 7 7 400 14 1 1 0 1 7 1 1376
block4 224 1 3 400 15 1 1 0 1 1 1 439
block4 227 7 9 400 14 1 1 0 1 7 1 799
block4 223 7 3 400 21 1 1 0 1 7 1 611
block4 219 7 7 50 25 1 1 0 1 7 1 804
block4 228 1 9 400 12 1 1 0 1 1 1 602
block4 222 1 9 50 27 1 1 0 1 1 1 397
block4 220 1 7 50 14 1 1 0 1 1 1 423
block4 217 7 3 50 27 1 1 0 1 7 1 382
block4 226 1 7 400 20 1 1 0 1 1 1 509
block4 218 1 3 50 17 1 1 0 1 1 1 413
block4 221 7 9 50 12 1 1 0 1 7 1 491
block4 232 1 7 50 14 1 1 0 1 1 1 796
block4 235 7 3 400 27 1 1 0 1 7 1 403
block4 230 1 3 50 24 1 1 0 1 1 1 529
block4 234 1 9 50 24 1 1 0 1 1 1 821
block4 239 7 9 400 20 1 1 0 1 7 1 667
block4 231 7 7 50 15 1 1 0 1 7 1 629
block4 237 7 7 400 13 1 1 0 1 7 1 463
block4 238 1 7 400 12 1 1 0 1 1 1 624
block4 240 1 9 400 15 1 1 0 1 1 1 934
block4 229 7 3 50 24 1 1 0 1 7 1 519
block4 236 1 3 400 9 1 1 0 1 1 1 715
block4 233 7 9 50 12 1 1 0 1 7 1 1138
block4 241 7 3 50 27 1 1 0 1 7 1 386
block4 246 1 9 50 13 1 1 0 1 1 1 1050
block4 248 1 3 400 25 1 1 0 1 1 1 506
block4 250 1 7 400 21 1 1 0 1 1 1 955
block4 251 7 9 400 13 1 1 0 1 7 1 556
block4 249 7 7 400 15 1 1 0 1 7 1 722
block4 245 7 9 50 27 1 1 0 1 7 1 463
block4 244 1 7 50 21 1 1 0 1 1 1 578
block4 243 7 7 50 24 1 1 0 1 7 1 1164
block4 242 1 3 50 12 1 1 0 1 1 1 386
block4 252 1 9 400 12 1 1 0 1 1 1 486
block4 247 7 3 400 17 1 1 0 1 7 1 491
block5 261 7 7 400 24 1 1 0 1 7 1 619
block5 260 1 3 400 8 1 1 0 1 1 1 742
block5 263 7 9 400 14 1 1 0 1 7 1 1031
block5 264 1 9 400 24 1 1 0 1 1 1 916
block5 254 1 3 50 11 1 1 0 1 1 1 405
block5 255 7 7 50 25 1 1 0 1 7 1 712
block5 253 7 3 50 8 1 1 0 1 7 1 485
block5 258 1 9 50 21 1 1 0 1 1 1 680
block5 262 1 7 400 15 1 1 0 1 1 1 427
block5 257 7 9 50 14 1 1 0 1 7 1 1020
block5 259 7 3 400 14 1 1 0 1 7 1 399
block5 256 1 7 50 12 1 1 0 1 1 1 620
block5 265 7 3 50 25 1 1 0 1 7 1 414
block5 273 7 7 400 13 1 1 0 1 7 1 777
block5 274 1 7 400 15 1 1 0 1 1 1 570
block5 276 1 9 400 20 1 1 0 1 1 1 547
block5 270 1 9 50 27 1 1 0 1 1 1 572
block5 267 7 7 50 20 1 1 0 1 7 1 639
block5 268 1 7 50 14 1 1 0 1 1 1 468
block5 271 7 3 400 27 1 1 0 1 7 1 414
block5 272 1 3 400 14 1 1 0 1 1 1 387
block5 269 7 9 50 17 1 1 0 1 7 1 480
block5 275 7 9 400 27 1 1 0 1 7 1 510
block5 266 1 3 50 17 1 1 0 1 1 1 631
block5 288 1 9 400 20 1 1 0 1 1 1 1156
block5 287 7 9 400 8 1 1 0 1 7 1 810
block5 283 7 3 400 25 1 1 0 1 7 1 569
block5 279 7 7 50 8 1 1 0 1 7 1 596
block5 282 1 9 50 9 1 1 0 1 1 1 425
block5 280 1 7 50 8 1 1 0 1 7 2 507
block5 285 7 7 400 11 1 1 0 1 7 1 949
block5 277 7 3 50 20 1 1 0 1 7 1 518
block5 284 1 3 400 27 1 1 0 1 1 1 472
block5 286 1 7 400 21 1 1 0 1 1 1 697
block5 281 7 9 50 15 1 1 0 1 7 1 940
block5 278 1 3 50 15 1 1 0 1 1 1 408
block5 293 7 9 50 8 1 1 0 1 7 1 705
block5 299 7 9 400 15 1 1 0 1 7 1 629
block5 298 1 7 400 24 1 1 0 1 1 1 492
block5 290 1 3 50 21 1 1 0 1 1 1 387
block5 295 7 3 400 21 1 1 0 1 7 1 441
block5 291 7 7 50 9 1 1 0 1 7 1 601
block5 296 1 3 400 13 1 1 0 1 1 1 479
block5 300 1 9 400 14 1 1 0 1 1 1 893
block5 292 1 7 50 25 1 1 0 1 1 1 1136
block5 297 7 7 400 13 1 1 0 1 7 1 923
block5 289 7 3 50 27 1 1 0 1 7 1 355
block5 294 1 9 50 25 1 1 0 1 1 1 384
block5 308 1 3 400 24 1 1 0 1 1 1 573
block5 301 7 3 50 13 1 1 0 1 7 1 542
block5 302 1 3 50 25 1 1 0 1 1 1 356
block5 305 7 9 50 20 1 1 0 1 7 1 1072
block5 303 7 7 50 9 1 1 0 1 7 1 699
block5 306 1 9 50 9 1 1 0 1 1 1 830
block5 307 7 3 400 27 1 1 0 1 7 1 552
block5 310 1 7 400 24 1 1 0 1 1 1 474
block5 309 7 7 400 13 1 1 0 1 7 1 600
block5 311 7 9 400 14 1 1 0 1 7 1 600
block5 304 1 7 50 21 1 1 0 1 1 1 536
block5 312 1 9 400 8 1 1 0 1 1 1 597
block6 314 1 3 50 21 1 1 0 1 1 1 401
block6 313 7 3 50 12 1 1 0 1 7 1 389
block6 320 1 3 400 25 1 1 0 1 1 1 385
block6 321 7 7 400 24 1 1 0 1 7 1 461
block6 323 7 9 400 9 1 1 0 1 7 1 561
block6 318 1 9 50 17 1 1 0 1 1 1 423
block6 319 7 3 400 9 1 1 0 1 7 1 624
block6 322 1 7 400 11 1 1 0 1 1 1 458
block6 317 7 9 50 17 1 1 0 1 7 1 520
block6 324 1 9 400 20 1 1 0 1 1 1 638
block6 315 7 7 50 11 1 1 0 1 7 1 550
block6 316 1 7 50 12 1 1 0 1 1 1 854
block6 335 7 9 400 24 1 1 0 1 7 1 1620
block6 329 7 9 50 25 1 1 0 1 7 1 711
block6 325 7 3 50 25 1 1 0 1 7 1 501
block6 333 7 7 400 17 1 1 0 1 7 1 449
block6 331 7 3 400 9 1 1 0 1 7 1 401
block6 330 1 9 50 24 1 1 0 1 1 1 1060
block6 326 1 3 50 24 1 1 0 1 1 1 500
block6 327 7 7 50 21 1 1 0 1 7 1 577
block6 334 1 7 400 15 1 1 0 1 1 1 762
block6 328 1 7 50 14 1 1 0 1 1 1 1359
block6 336 1 9 400 14 1 1 0 1 1 1 1019
block6 332 1 3 400 8 1 1 0 1 1 1 407
block6 340 1 7 50 21 1 1 0 1 1 1 468
block6 344 1 3 400 25 1 1 0 1 1 1 417
block6 345 7 7 400 24 1 1 0 1 7 1 1240
block6 341 7 9 50 15 1 1 0 1 7 1 906
block6 342 1 9 50 15 1 1 0 1 1 1 559
block6 346 1 7 400 15 1 1 0 1 1 1 748
block6 339 7 7 50 9 1 1 0 1 7 1 552
block6 348 1 9 400 17 1 1 0 1 1 1 508
block6 337 7 3 50 12 1 1 0 1 7 1 443
block6 343 7 3 400 15 1 1 0 1 7 1 454
block6 347 7 9 400 12 1 1 0 1 7 1 548
block6 338 1 3 50 27 1 1 0 1 1 1 399
block6 354 1 9 50 12 1 1 0 1 1 1 504
block6 358 1 7 400 17 1 1 0 1 1 1 423
block6 353 7 9 50 25 1 1 0 1 7 1 771
block6 349 7 3 50 14 1 1 0 1 7 1 499
block6 355 7 3 400 14 1 1 0 1 7 1 517
block6 351 7 7 50 21 1 1 0 1 7 1 823
block6 360 1 9 400 17 1 1 0 1 1 1 378
block6 356 1 3 400 9 1 1 0 1 1 1 387
block6 352 1 7 50 17 1 1 0 1 1 1 416
block6 359 7 9 400 25 1 1 0 1 7 1 991
block6 357 7 7 400 21 1 1 0 1 7 1 869
block6 350 1 3 50 15 1 1 0 1 1 1 452
block6 371 7 9 400 20 1 1 0 1 7 1 625
block6 368 1 3 400 12 1 1 0 1 1 1 627
block6 364 1 7 50 12 1 1 0 1 1 1 569
block6 372 1 9 400 14 1 1 0 1 1 1 954
block6 363 7 7 50 8 1 1 0 1 7 1 482
block6 369 7 7 400 21 1 1 0 1 7 1 606
block6 361 7 3 50 27 1 1 0 1 7 1 459
block6 370 1 7 400 12 1 1 0 1 1 1 389
block6 366 1 9 50 9 1 1 0 1 1 1 409
block6 362 1 3 50 12 1 1 0 1 1 1 464
block6 367 7 3 400 15 1 1 0 1 7 1 469
block6 365 7 9 50 27 1 1 0 1 7 1 640
block7 379 7 3 400 14 1 1 0 1 7 1 370
block7 381 7 7 400 15 1 1 0 1 7 1 779
block7 376 1 7 50 24 1 1 0 1 1 1 490
block7 383 7 9 400 14 1 1 0 1 7 1 536
block7 384 1 9 400 15 1 1 0 1 1 1 361
block7 377 7 9 50 24 1 1 0 1 1 2 650
block7 380 1 3 400 11 1 1 0 1 1 1 371
block7 374 1 3 50 13 1 1 0 1 1 1 389
block7 373 7 3 50 20 1 1 0 1 7 1 443
block7 378 1 9 50 21 1 1 0 1 1 1 1382
block7 375 7 7 50 20 1 1 0 1 7 1 562
block7 382 1 7 400 14 1 1 0 1 1 1 624
block7 394 1 7 400 27 1 1 0 1 1 1 404
block7 389 7 9 50 13 1 1 0 1 7 1 646
block7 396 1 9 400 24 1 1 0 1 1 1 774
block7 386 1 3 50 13 1 1 0 1 1 1 390
block7 390 1 9 50 27 1 1 0 1 1 1 582
block7 395 7 9 400 12 1 1 0 1 7 1 836
block7 391 7 3 400 21 1 1 0 1 7 1 427
block7 392 1 3 400 8 1 1 0 1 1 1 348
block7 387 7 7 50 8 1 1 0 1 7 1 741
block7 388 1 7 50 8 1 1 0 1 1 1 468
block7 393 7 7 400 9 1 1 0 1 7 1 789
block7 385 7 3 50 24 1 1 0 1 7 1 680
block7 397 7 3 50 27 1 1 0 1 7 1 373
block7 400 1 7 50 9 1 1 0 1 1 1 465
block7 402 1 9 50 12 1 1 0 1 1 1 538
block7 406 1 7 400 8 1 1 0 1 1 1 476
block7 405 7 7 400 27 1 1 0 1 7 1 374
block7 407 7 9 400 8 1 1 0 1 7 1 921
block7 399 7 7 50 24 1 1 0 1 7 1 834
block7 401 7 9 50 27 1 1 0 1 7 1 432
block7 408 1 9 400 27 1 1 0 1 1 1 632
block7 403 7 3 400 27 1 1 0 1 7 1 421
block7 398 1 3 50 9 1 1 0 1 1 1 1246
block7 404 1 3 400 27 1 1 0 1 1 1 357
block7 417 7 7 400 9 1 1 0 1 7 1 574
block7 414 1 9 50 14 1 1 0 1 1 1 616
block7 409 7 3 50 15 1 1 0 1 7 1 532
block7 419 7 9 400 20 1 1 0 1 7 1 1273
block7 415 7 3 400 14 1 1 0 1 7 1 363
block7 420 1 9 400 8 1 1 0 1 1 1 906
block7 412 1 7 50 27 1 1 0 1 1 1 390
block7 411 7 7 50 21 1 1 0 1 7 1 1022
block7 413 7 9 50 12 1 1 0 1 7 1 592
block7 410 1 3 50 21 1 1 0 1 1 1 463
block7 418 1 7 400 11 1 1 0 1 1 1 427
block7 416 1 3 400 17 1 1 0 1 1 1 366
block7 421 7 3 50 27 1 1 0 1 7 1 382
block7 427 7 3 400 12 1 1 0 1 7 1 422
block7 431 7 9 400 24 1 1 0 1 7 1 760
block7 428 1 3 400 27 1 1 0 1 1 1 293
block7 426 1 9 50 11 1 1 0 1 1 1 842
block7 429 7 7 400 17 1 1 0 1 7 1 414
block7 422 1 3 50 14 1 1 0 1 1 1 604
block7 425 7 9 50 27 1 1 0 1 7 1 590
block7 432 1 9 400 13 1 1 0 1 1 1 1119
block7 430 1 7 400 14 1 1 0 1 1 1 948
block7 424 1 7 50 17 1 1 0 1 1 1 425
block7 423 7 7 50 8 1 1 0 1 7 1 983
block8 439 7 3 400 13 1 1 0 1 7 1 396
block8 440 1 3 400 27 1 1 0 1 1 1 380
block8 442 1 7 400 17 1 1 0 1 1 1 529
block8 433 7 3 50 9 1 1 0 1 7 1 442
block8 437 7 9 50 25 1 1 0 1 7 1 761
block8 443 7 9 400 17 1 1 0 1 7 1 518
block8 436 1 7 50 21 1 1 0 1 1 1 617
block8 435 7 7 50 8 1 1 0 1 7 1 723
block8 444 1 9 400 21 1 1 0 1 1 1 801
block8 441 7 7 400 20 1 1 0 1 7 1 596
block8 438 1 9 50 8 1 1 0 1 1 1 553
block8 434 1 3 50 11 1 1 0 1 1 1 420
block8 454 1 7 400 15 1 1 0 1 1 1 892
block8 450 1 9 50 21 1 1 0 1 1 1 755
block8 451 7 3 400 17 1 1 0 1 7 1 398
block8 448 1 7 50 20 1 1 0 1 1 1 496
block8 452 1 3 400 13 1 1 0 1 1 1 386
block8 446 1 3 50 14 1 1 0 1 1 1 411
block8 445 7 3 50 11 1 1 0 1 7 1 392
block8 447 7 7 50 20 1 1 0 1 7 1 794
block8 449 7 9 50 12 1 1 0 1 7 1 551
block8 455 7 9 400 21 1 1 0 1 7 1 1247
block8 456 1 9 400 21 1 1 0 1 1 1 941
block8 453 7 7 400 27 1 1 0 1 7 1 376
block8 467 7 9 400 11 1 1 0 1 7 1 479
block8 458 1 3 50 20 1 1 0 1 1 1 397
block8 464 1 3 400 17 1 1 0 1 1 1 395
block8 468 1 9 400 24 1 1 0 1 1 1 358
block8 460 1 7 50 15 1 1 0 1 1 1 743
block8 457 7 3 50 24 1 1 0 1 7 1 429
block8 461 7 9 50 25 1 1 0 1 7 1 658
block8 459 7 7 50 12 1 1 0 1 7 1 641
block8 462 1 9 50 17 1 1 0 1 1 1 738
block8 466 1 7 400 25 1 1 0 1 1 1 436
block8 463 7 3 400 14 1 1 0 1 7 1 365
block8 465 7 7 400 12 1 1 0 1 7 1 525
block8 477 7 7 400 25 1 1 0 1 7 1 597
block8 476 1 3 400 11 1 1 0 1 1 1 373
block8 470 1 3 50 9 1 1 0 1 1 1 427
block8 474 1 9 50 25 1 1 0 1 1 1 1101
block8 469 7 3 50 24 1 1 0 1 7 1 657
block8 471 7 7 50 13 1 1 0 1 7 1 796
block8 473 7 9 50 17 1 1 0 1 7 1 491
block8 479 7 9 400 14 1 1 0 1 7 1 1035
block8 475 7 3 400 27 1 1 0 1 7 1 372
block8 480 1 9 400 12 1 1 0 1 1 1 893
block8 472 1 7 50 27 1 1 0 1 1 1 499
block8 478 1 7 400 14 1 1 0 1 1 1 681
block8 483 7 7 50 13 1 1 0 1 7 1 513
block8 490 1 7 400 17 1 1 0 1 1 1 371
block8 487 7 3 400 13 1 1 0 1 7 1 429
block8 486 1 9 50 17 1 1 0 1 1 1 571
block8 481 7 3 50 21 1 1 0 1 7 1 538
block8 489 7 7 400 25 1 1 0 1 7 1 736
block8 491 7 9 400 13 1 1 0 1 7 1 1039
block8 482 1 3 50 14 1 1 0 1 1 1 632
block8 492 1 9 400 24 1 1 0 1 1 1 624
block8 485 7 9 50 25 1 1 0 1 7 1 669
block8 484 1 7 50 20 1 1 0 1 1 1 490
block8 488 1 3 400 11 1 1 0 1 1 1 383
block9 504 1 9 400 14 1 1 0 1 1 1 936
block9 493 7 3 50 13 1 1 0 1 7 1 429
block9 499 7 3 400 24 1 1 0 1 1 2 484
block9 498 1 9 50 11 1 1 0 1 1 1 490
block9 500 1 3 400 8 1 1 0 1 1 1 389
block9 494 1 3 50 14 1 1 0 1 1 1 433
block9 501 7 7 400 17 1 1 0 1 7 1 512
block9 502 1 7 400 13 1 1 0 1 1 1 959
block9 495 7 7 50 9 1 1 0 1 7 1 812
block9 496 1 7 50 8 1 1 0 1 1 1 662
block9 503 7 9 400 17 1 1 0 1 7 1 471
block9 497 7 9 50 25 1 1 0 1 7 1 652
block9 510 1 9 50 14 1 1 0 1 1 1 774
block9 515 7 9 400 11 1 1 0 1 7 1 554
block9 509 7 9 50 24 1 1 0 1 7 1 1075
block9 508 1 7 50 20 1 1 0 1 1 1 693
block9 513 7 7 400 12 1 1 0 1 7 1 597
block9 506 1 3 50 14 1 1 0 1 1 1 413
block9 511 7 3 400 12 1 1 0 1 7 1 520
block9 505 7 3 50 11 1 1 0 1 7 1 470
block9 514 1 7 400 15 1 1 0 1 1 1 554
