blockName counter targetLR setSize isi cueUcOrLc congr competing preivewOrNot keyPressed keyStatus rt NA
block1 112 1 7 50 15 1 1 0 1 1 1 960
block1 120 1 9 400 27 1 1 0 1 1 1 904
block1 116 1 3 400 8 1 1 0 1 1 1 557
block1 118 1 7 400 8 1 1 0 1 1 1 777
block1 119 7 9 400 27 1 1 0 1 7 1 440
block1 131 7 9 400 21 1 1 0 1 7 1 965
block1 126 1 9 50 20 1 1 0 1 1 1 599
block1 130 1 7 400 24 1 1 0 1 1 1 1108
block1 121 7 3 50 12 1 1 0 1 1 2 446
block1 129 7 7 400 9 1 1 0 1 7 1 750
block1 125 7 9 50 11 1 1 0 1 7 1 707
block1 128 1 3 400 17 1 1 0 1 1 1 491
block1 127 7 3 400 13 1 1 0 1 7 1 445
block1 122 1 3 50 11 1 1 0 1 1 1 507
block1 123 7 7 50 14 1 1 0 1 7 1 632
block1 132 1 9 400 24 1 1 0 1 1 1 891
block1 124 1 7 50 9 1 1 0 1 1 1 1690
block2 134 1 3 50 15 1 1 0 1 1 1 469
block2 139 7 3 400 17 1 1 0 1 7 1 375
block2 138 1 9 50 14 1 1 0 1 1 1 460
block2 141 7 7 400 25 1 1 0 1 7 1 582
block2 143 7 9 400 20 1 1 0 1 7 1 1146
block2 144 1 9 400 21 1 1 0 1 1 1 2228
block2 142 1 7 400 27 1 1 0 1 1 1 742
block2 137 7 9 50 24 1 1 0 1 7 1 998
block2 136 1 7 50 11 1 1 0 1 1 1 1641
block2 133 7 3 50 24 1 1 0 1 7 1 651
block2 135 7 7 50 13 1 1 0 1 7 1 472
block2 140 1 3 400 27 1 1 0 1 1 1 481
block2 156 1 9 400 11 1 1 0 1 1 1 1277
block2 147 7 7 50 11 1 1 0 1 7 1 586
block2 150 1 9 50 12 1 1 0 1 1 1 845
block2 148 1 7 50 17 1 1 0 1 1 1 464
block2 149 7 9 50 8 1 1 0 1 7 1 677
block2 152 1 3 400 8 1 1 0 1 1 1 486
block2 151 7 3 400 12 1 1 0 1 7 1 467
block2 153 7 7 400 11 1 1 0 1 7 1 828
block2 146 1 3 50 8 1 1 0 1 1 1 447
block2 154 1 7 400 21 1 1 0 1 1 1 599
block2 145 7 3 50 13 1 1 0 1 7 1 504
block2 155 7 9 400 14 1 1 0 1 1 2 2708
block2 160 1 7 50 14 1 1 0 1 1 1 553
block2 161 7 9 50 12 1 1 0 1 7 1 1258
block2 159 7 7 50 25 1 1 0 1 7 1 1148
block2 164 1 3 400 11 1 1 0 1 1 1 443
block2 163 7 3 400 9 1 1 0 1 7 1 418
block2 157 7 3 50 27 1 1 0 1 7 1 603
block2 167 7 9 400 24 1 1 0 1 7 1 854
block2 162 1 9 50 14 1 1 0 1 1 1 997
block2 166 1 7 400 8 1 1 0 1 1 1 725
block2 158 1 3 50 8 1 1 0 1 1 1 815
block2 165 7 7 400 15 1 1 0 1 7 1 600
block2 168 1 9 400 9 1 1 0 1 1 1 825
block2 180 1 9 400 8 1 1 0 1 1 1 1774
block2 173 7 9 50 14 1 1 0 1 7 1 884
block2 179 7 9 400 12 1 1 0 1 7 1 1032
block2 177 7 7 400 13 1 1 0 1 7 1 727
block2 174 1 9 50 21 1 1 0 1 1 1 899
block2 176 1 3 400 24 1 1 0 1 1 1 524
block2 175 7 3 400 8 1 1 0 1 7 1 358
block2 171 7 7 50 9 1 1 0 1 7 1 1001
block2 172 1 7 50 14 1 1 0 1 1 1 931
block2 178 1 7 400 8 1 1 0 1 1 1 1270
block2 170 1 3 50 11 1 1 0 1 1 1 441
block2 169 7 3 50 21 1 1 0 1 7 1 680
block2 181 7 3 50 12 1 1 0 1 7 1 456
block2 191 7 9 400 25 1 1 0 1 7 1 856
block2 187 7 3 400 24 1 1 0 1 7 1 651
block2 189 7 7 400 25 1 1 0 1 7 1 421
block2 182 1 3 50 27 1 1 0 1 1 1 525
block2 185 7 9 50 21 1 1 0 1 7 1 500
block2 188 1 3 400 9 1 1 0 1 1 1 442
block2 184 1 7 50 27 1 1 0 1 1 1 624
block2 192 1 9 400 12 1 1 0 1 1 1 1050
block2 186 1 9 50 11 1 1 0 1 1 1 517
block2 183 7 7 50 25 1 1 0 1 7 1 477
block2 190 1 7 400 20 1 1 0 1 1 1 652
block2 197 7 9 50 13 1 1 0 1 7 1 508
block2 198 1 9 50 24 1 1 0 1 1 1 922
block2 199 7 3 400 21 1 1 0 1 7 1 821
block2 203 7 9 400 21 1 1 0 1 7 1 2200
block2 202 1 7 400 9 1 1 0 1 1 1 1035
block2 195 7 7 50 21 1 1 0 1 7 1 785
block2 196 1 7 50 8 1 1 0 1 1 1 1288
block2 200 1 3 400 20 1 1 0 1 1 1 528
block2 193 7 3 50 27 1 1 0 1 7 1 496
block2 194 1 3 50 11 1 1 0 1 1 1 721
block2 201 7 7 400 11 1 1 0 1 7 1 710
block2 204 1 9 400 25 1 1 0 1 1 1 383
block2 213 7 7 400 27 1 1 0 1 7 1 476
block2 210 1 9 50 9 1 1 0 1 1 1 682
block2 205 7 3 50 15 1 1 0 1 7 1 593
block2 216 1 9 400 8 1 1 0 1 1 1 1384
block2 212 1 3 400 12 1 1 0 1 1 1 886
block2 211 7 3 400 20 1 1 0 1 7 1 432
block2 214 1 7 400 14 1 1 0 1 1 1 754
block2 208 1 7 50 24 1 1 0 1 1 1 886
block2 206 1 3 50 12 1 1 0 1 1 1 527
block2 207 7 7 50 14 1 1 0 1 7 1 947
block2 215 7 9 400 20 1 1 0 1 7 1 841
block2 209 7 9 50 9 1 1 0 1 7 1 793
block2 221 7 9 50 27 1 1 0 1 7 1 703
block2 217 7 3 50 27 1 1 0 1 7 1 528
block2 220 1 7 50 11 1 1 0 1 1 1 563
block2 228 1 9 400 9 1 1 0 1 1 1 1133
block2 226 1 7 400 27 1 1 0 1 1 1 587
block2 225 7 7 400 14 1 1 0 1 7 1 801
block2 224 1 3 400 24 1 1 0 1 1 1 437
block2 218 1 3 50 17 1 1 0 1 1 1 551
block2 223 7 3 400 9 1 1 0 1 7 1 511
block2 227 7 9 400 27 1 1 0 1 7 1 702
block2 222 1 9 50 13 1 1 0 1 1 1 658
block2 219 7 7 50 17 1 1 0 1 7 1 1018
block2 231 7 7 50 20 1 1 0 1 7 1 556
block2 240 1 9 400 25 1 1 0 1 1 1 554
block2 237 7 7 400 13 1 1 0 1 7 1 852
block2 229 7 3 50 11 1 1 0 1 7 1 519
block2 235 7 3 400 25 1 1 0 1 7 1 538
block2 238 1 7 400 25 1 1 0 1 1 1 1047
block2 234 1 9 50 20 1 1 0 1 1 1 544
block2 230 1 3 50 11 1 1 0 1 1 1 440
block2 239 7 9 400 21 1 1 0 1 7 1 1890
block2 233 7 9 50 12 1 1 0 1 7 1 747
block2 236 1 3 400 14 1 1 0 1 1 1 361
block2 232 1 7 50 9 1 1 0 1 1 1 818
block2 252 1 9 400 21 1 1 0 1 1 1 793
block2 246 1 9 50 11 1 1 0 1 1 1 545
block2 242 1 3 50 11 1 1 0 1 1 1 785
block2 243 7 7 50 27 1 1 0 1 7 1 656
block2 250 1 7 400 13 1 1 0 1 1 1 496
block2 244 1 7 50 24 1 1 0 1 1 1 1107
block2 251 7 9 400 24 1 1 0 1 7 1 736
block2 241 7 3 50 24 1 1 0 1 7 1 580
block2 245 7 9 50 12 1 1 0 1 7 1 601
block2 248 1 3 400 12 1 1 0 1 1 1 668
block2 247 7 3 400 15 1 1 0 1 7 1 390
block2 249 7 7 400 12 1 1 0 1 7 1 712
block3 260 1 3 400 9 1 1 0 1 1 1 730
block3 262 1 7 400 25 1 1 0 1 1 1 539
block3 264 1 9 400 12 1 1 0 1 1 1 992
block3 261 7 7 400 9 1 1 0 1 7 1 838
block3 256 1 7 50 12 1 1 0 1 1 1 588
block3 263 7 9 400 21 1 1 0 1 7 1 1019
block3 254 1 3 50 27 1 1 0 1 1 1 469
block3 258 1 9 50 14 1 1 0 1 1 1 565
block3 259 7 3 400 13 1 1 0 1 7 1 601
block3 253 7 3 50 24 1 1 0 1 7 1 516
block3 255 7 7 50 24 1 1 0 1 7 1 714
block3 257 7 9 50 17 1 1 0 1 7 1 688
block3 267 7 7 50 21 1 1 0 1 7 1 652
block3 271 7 3 400 9 1 1 0 1 7 1 424
block3 270 1 9 50 8 1 1 0 1 1 1 563
block3 275 7 9 400 14 1 1 0 1 7 1 804
block3 269 7 9 50 9 1 1 0 1 7 1 942
block3 273 7 7 400 9 1 1 0 1 7 1 681
block3 276 1 9 400 20 1 1 0 1 1 1 483
block3 268 1 7 50 24 1 1 0 1 1 1 894
block3 265 7 3 50 14 1 1 0 1 7 1 479
block3 272 1 3 400 12 1 1 0 1 1 1 513
block3 274 1 7 400 14 1 1 0 1 1 1 1059
block3 266 1 3 50 15 1 1 0 1 1 1 499
block3 288 1 9 400 12 1 1 0 1 7 2 459
block3 285 7 7 400 14 1 1 0 1 1 2 2305
block3 278 1 3 50 15 1 1 0 1 1 1 379
block3 286 1 7 400 27 1 1 0 1 1 1 521
block3 277 7 3 50 8 1 1 0 1 7 1 931
block3 287 7 9 400 25 1 1 0 1 7 1 1133
block3 282 1 9 50 12 1 1 0 1 1 1 810
block3 283 7 3 400 17 1 1 0 1 7 1 473
block3 279 7 7 50 27 1 1 0 1 7 1 634
block3 281 7 9 50 24 1 1 0 1 7 1 664
block3 284 1 3 400 21 1 1 0 1 1 1 502
block3 280 1 7 50 9 1 1 0 1 1 1 767
block3 293 7 9 50 13 1 1 0 1 7 1 883
block3 297 7 7 400 11 1 1 0 1 7 1 469
block3 300 1 9 400 11 1 1 0 1 1 1 890
block3 292 1 7 50 15 1 1 0 1 1 1 738
block3 295 7 3 400 27 1 1 0 1 7 1 389
block3 290 1 3 50 14 1 1 0 1 1 1 414
block3 296 1 3 400 15 1 1 0 1 1 1 1621
block3 289 7 3 50 13 1 1 0 1 7 1 404
block3 299 7 9 400 20 1 1 0 1 7 1 530
block3 294 1 9 50 11 1 1 0 1 1 1 966
block3 291 7 7 50 8 1 1 0 1 1 2 1323
block3 298 1 7 400 9 1 1 0 1 1 1 512
block3 304 1 7 50 15 1 1 0 1 1 1 798
block3 309 7 7 400 17 1 1 0 1 7 1 540
block3 312 1 9 400 13 1 1 0 1 1 1 456
block3 303 7 7 50 20 1 1 0 1 7 1 1136
block3 301 7 3 50 17 1 1 0 1 7 1 773
block3 302 1 3 50 25 1 1 0 1 1 1 528
block3 311 7 9 400 8 1 1 0 1 7 1 3167
block3 307 7 3 400 21 1 1 0 1 7 1 497
block3 308 1 3 400 12 1 1 0 1 1 1 349
block3 306 1 9 50 24 1 1 0 1 1 1 1289
block3 310 1 7 400 21 1 1 0 1 1 1 735
block3 305 7 9 50 13 1 1 0 1 7 1 3164
block3 320 1 3 400 9 1 1 0 1 1 1 637
block3 321 7 7 400 11 1 1 0 1 7 1 708
block3 322 1 7 400 12 1 1 0 1 1 1 699
block3 323 7 9 400 27 1 1 0 1 7 1 810
block3 314 1 3 50 9 1 1 0 1 1 1 1396
block3 324 1 9 400 21 1 1 0 1 1 1 1354
block3 313 7 3 50 14 1 1 0 1 7 1 587
block3 316 1 7 50 17 1 1 0 1 1 1 452
block3 317 7 9 50 24 1 1 0 1 7 1 1044
block3 315 7 7 50 25 1 1 0 1 7 1 1196
block3 318 1 9 50 25 1 1 0 1 1 1 1280
block3 319 7 3 400 11 1 1 0 1 1 2 1337
block3 331 7 3 400 11 1 1 0 1 7 1 511
block3 327 7 7 50 11 1 1 0 1 7 1 1063
block3 333 7 7 400 21 1 1 0 1 7 1 1226
block3 325 7 3 50 9 1 1 0 1 7 1 626
block3 336 1 9 400 25 1 1 0 1 1 1 867
block3 329 7 9 50 15 1 1 0 1 7 1 655
block3 328 1 7 50 11 1 1 0 1 1 1 1675
block3 326 1 3 50 17 1 1 0 1 1 1 370
block3 332 1 3 400 20 1 1 0 1 1 1 361
block3 335 7 9 400 24 1 1 0 1 7 1 1304
block3 330 1 9 50 13 1 1 0 1 1 1 1781
block3 334 1 7 400 11 1 1 0 1 1 1 1373
block3 342 1 9 50 11 1 1 0 1 7 2 1308
block3 338 1 3 50 11 1 1 0 1 1 1 1101
block3 337 7 3 50 17 1 1 0 1 7 1 817
block3 347 7 9 400 8 1 1 0 1 7 1 585
block3 339 7 7 50 25 1 1 0 1 7 1 1047
block3 348 1 9 400 11 1 1 0 1 1 1 1219
block3 343 7 3 400 12 1 1 0 1 7 1 599
block3 340 1 7 50 20 1 1 0 1 1 1 589
block3 345 7 7 400 24 1 1 0 1 7 1 639
block3 341 7 9 50 27 1 1 0 1 7 1 692
block3 344 1 3 400 11 1 1 0 1 1 1 566
block3 346 1 7 400 8 1 1 0 1 1 1 726
block3 354 1 9 50 27 1 1 0 1 1 1 859
block3 349 7 3 50 12 1 1 0 1 7 1 771
block3 355 7 3 400 11 1 1 0 1 7 1 560
block3 358 1 7 400 9 1 1 0 1 1 1 791
block3 352 1 7 50 27 1 1 0 1 1 1 1138
block3 356 1 3 400 24 1 1 0 1 1 1 523
block3 350 1 3 50 24 1 1 0 1 1 1 1265
block3 351 7 7 50 15 1 1 0 1 7 1 1511
block3 359 7 9 400 17 1 1 0 1 7 1 434
block3 357 7 7 400 12 1 1 0 1 1 2 1153
block3 360 1 9 400 20 1 1 0 1 1 1 571
block3 353 7 9 50 11 1 1 0 1 7 1 828
block3 362 1 3 50 20 1 1 0 1 1 1 536
block3 365 7 9 50 15 1 1 0 1 7 1 2189
block3 371 7 9 400 13 1 1 0 1 7 1 970
block3 366 1 9 50 12 1 1 0 1 1 1 913
block3 368 1 3 400 17 1 1 0 1 7 2 1503
block3 372 1 9 400 13 1 1 0 1 1 1 515
block3 370 1 7 400 9 1 1 0 1 1 1 641
block3 364 1 7 50 27 1 1 0 1 1 1 486
block3 363 7 7 50 24 1 1 0 1 7 1 572
block3 361 7 3 50 15 1 1 0 1 7 1 450
block3 369 7 7 400 17 1 1 0 1 7 1 698
block3 367 7 3 400 13 1 1 0 1 7 1 496
block4 373 7 3 50 17 1 1 0 1 7 1 463
block4 375 7 7 50 13 1 1 0 1 7 1 784
block4 376 1 7 50 25 1 1 0 1 1 1 1273
block4 378 1 9 50 15 1 1 0 1 1 1 807
block4 383 7 9 400 27 1 1 0 1 7 1 721
block4 377 7 9 50 8 1 1 0 1 1 2 2671
block4 379 7 3 400 17 1 1 0 1 7 1 384
block4 381 7 7 400 11 1 1 0 1 7 1 521
block4 374 1 3 50 21 1 1 0 1 1 1 514
block4 380 1 3 400 11 1 1 0 1 7 2 645
block4 382 1 7 400 9 1 1 0 1 1 1 811
block4 384 1 9 400 21 1 1 0 1 1 1 657
block4 396 1 9 400 20 1 1 0 1 1 1 579
block4 389 7 9 50 12 1 1 0 1 7 1 765
block4 387 7 7 50 14 1 1 0 1 7 1 541
block4 386 1 3 50 14 1 1 0 1 7 2 736
block4 390 1 9 50 13 1 1 0 1 1 1 1093
block4 394 1 7 400 20 1 1 0 1 1 1 635
block4 388 1 7 50 27 1 1 0 1 1 1 848
block4 391 7 3 400 25 1 1 0 1 7 1 470
block4 395 7 9 400 12 1 1 0 1 7 1 539
block4 392 1 3 400 24 1 1 0 1 1 1 436
