blockName counter targetLR setSize isi cueUcOrLc congr competing preivewOrNot keyPressed keyStatus rt NA
prc 12 1 9 400 15 1 1 0 1 1 1 575
prc 2 1 3 50 15 1 1 0 1 1 1 405
prc 1 7 3 50 15 1 1 0 1 7 1 432
prc 7 7 3 400 15 1 1 0 1 7 1 389
prc 11 7 9 400 15 1 1 0 1 7 1 1029
prc 10 1 7 400 15 1 1 0 1 1 1 459
prc 9 7 7 400 15 1 1 0 1 7 1 416
prc 6 1 9 50 15 1 1 0 1 1 1 468
prc 5 7 9 50 15 1 1 0 1 7 1 684
prc 4 1 7 50 15 1 1 0 1 1 1 384
prc 8 1 3 400 15 1 1 0 1 1 1 298
prc 3 7 7 50 15 1 1 0 1 7 1 452
block1 19 7 3 400 15 1 1 0 1 7 1 359
block1 13 7 3 50 15 1 1 0 1 7 1 367
block1 20 1 3 400 15 1 1 0 1 1 1 367
block1 21 7 7 400 15 1 1 0 1 7 1 518
block1 22 1 7 400 15 1 1 0 1 1 1 450
block1 18 1 9 50 15 1 1 0 1 1 1 395
block1 14 1 3 50 15 1 1 0 1 1 1 344
block1 23 7 9 400 15 1 1 0 1 7 1 485
block1 15 7 7 50 15 1 1 0 1 7 1 387
block1 16 1 7 50 15 1 1 0 1 1 1 642
block1 24 1 9 400 15 1 1 0 1 1 1 520
block1 17 7 9 50 15 1 1 0 1 7 1 623
block1 29 7 9 50 15 1 1 0 1 7 1 723
block1 32 1 3 400 15 1 1 0 1 7 2 359
block1 33 7 7 400 15 1 1 0 1 7 1 589
block1 31 7 3 400 15 1 1 0 1 7 1 665
block1 28 1 7 50 15 1 1 0 1 1 1 529
block1 34 1 7 400 15 1 1 0 1 1 1 726
block1 36 1 9 400 15 1 1 0 1 1 1 957
block1 35 7 9 400 15 1 1 0 1 7 1 590
block1 25 7 3 50 15 1 1 0 1 7 1 459
block1 30 1 9 50 15 1 1 0 1 1 1 684
block1 27 7 7 50 15 1 1 0 1 7 1 714
block1 26 1 3 50 15 1 1 0 1 1 1 402
block1 37 7 3 50 15 1 1 0 1 7 1 683
block1 47 7 9 400 15 1 1 0 1 7 1 608
block1 44 1 3 400 15 1 1 0 1 1 1 349
block1 45 7 7 400 15 1 1 0 1 7 1 483
block1 38 1 3 50 15 1 1 0 1 1 1 361
block1 48 1 9 400 15 1 1 0 1 1 1 1170
block1 46 1 7 400 15 1 1 0 1 1 1 670
block1 39 7 7 50 15 1 1 0 1 7 1 724
block1 43 7 3 400 15 1 1 0 1 7 1 389
block1 40 1 7 50 15 1 1 0 1 1 1 486
block1 42 1 9 50 15 1 1 0 1 1 1 791
block1 41 7 9 50 15 1 1 0 1 7 1 700
block1 52 1 7 50 15 1 1 0 1 1 1 668
block1 51 7 7 50 15 1 1 0 1 7 1 589
block1 59 7 9 400 15 1 1 0 1 7 1 941
block1 60 1 9 400 15 1 1 0 1 1 1 754
block1 58 1 7 400 15 1 1 0 1 1 1 551
block1 49 7 3 50 15 1 1 0 1 7 1 512
block1 50 1 3 50 15 1 1 0 1 1 1 449
block1 57 7 7 400 15 1 1 0 1 7 1 732
block1 55 7 3 400 15 1 1 0 1 7 1 420
block1 53 7 9 50 15 1 1 0 1 7 1 1281
block1 54 1 9 50 15 1 1 0 1 1 1 671
block1 56 1 3 400 15 1 1 0 1 1 1 418
block1 65 7 9 50 15 1 1 0 1 7 1 735
block1 61 7 3 50 15 1 1 0 1 7 1 454
block1 64 1 7 50 15 1 1 0 1 1 1 760
block1 66 1 9 50 15 1 1 0 1 1 1 656
block1 72 1 9 400 15 1 1 0 1 7 2 685
block1 69 7 7 400 15 1 1 0 1 7 1 923
block1 63 7 7 50 15 1 1 0 1 7 1 1084
block1 70 1 7 400 15 1 1 0 1 1 1 769
block1 67 7 3 400 15 1 1 0 1 7 1 515
block1 68 1 3 400 15 1 1 0 1 1 1 442
block1 71 7 9 400 15 1 1 0 1 7 1 742
block1 62 1 3 50 15 1 1 0 1 1 1 510
block1 84 1 9 400 15 1 1 0 1 1 1 1045
block1 81 7 7 400 15 1 1 0 1 7 1 801
block1 82 1 7 400 15 1 1 0 1 1 1 641
block1 73 7 3 50 15 1 1 0 1 7 1 470
block1 74 1 3 50 15 1 1 0 1 1 1 445
block1 80 1 3 400 15 1 1 0 1 1 1 454
block1 83 7 9 400 15 1 1 0 1 7 1 741
block1 76 1 7 50 15 1 1 0 1 1 1 584
block1 79 7 3 400 15 1 1 0 1 7 1 440
block1 75 7 7 50 15 1 1 0 1 7 1 814
