blockName counter targetLR setSize isi cueUcOrLc congr competing preivewOrNot keyPressed keyStatus rt NA
prc 10 1 7 400 11 1 1 0 1 1 1 704
prc 7 7 3 400 11 1 1 0 1 7 1 441
prc 9 7 7 400 27 1 1 0 1 7 1 382
prc 12 1 9 400 13 1 1 0 1 1 1 396
prc 5 7 9 50 24 1 1 0 1 7 1 836
prc 4 1 7 50 27 1 1 0 1 1 1 528
prc 8 1 3 400 8 1 1 0 1 1 1 377
prc 1 7 3 50 14 1 1 0 1 7 1 453
prc 11 7 9 400 9 1 1 0 1 7 1 846
prc 6 1 9 50 24 1 1 0 1 1 1 567
prc 3 7 7 50 8 1 1 0 1 7 1 441
prc 2 1 3 50 17 1 1 0 1 1 1 601
block1 16 1 7 50 24 1 1 0 1 1 1 645
block1 14 1 3 50 15 1 1 0 1 1 1 471
block1 19 7 3 400 12 1 1 0 1 7 1 401
block1 20 1 3 400 12 1 1 0 1 1 1 356
block1 13 7 3 50 25 1 1 0 1 7 1 424
block1 22 1 7 400 15 1 1 0 1 1 1 508
block1 24 1 9 400 9 1 1 0 1 1 1 783
block1 17 7 9 50 20 1 1 0 1 7 1 648
block1 21 7 7 400 24 1 1 0 1 7 1 573
block1 23 7 9 400 21 1 1 0 1 7 1 581
block1 18 1 9 50 9 1 1 0 1 1 1 756
block1 15 7 7 50 17 1 1 0 1 7 1 456
block1 29 7 9 50 12 1 1 0 1 7 1 937
block1 31 7 3 400 17 1 1 0 1 7 1 345
block1 32 1 3 400 20 1 1 0 1 1 1 321
block1 27 7 7 50 21 1 1 0 1 7 1 542
block1 36 1 9 400 21 1 1 0 1 1 1 822
block1 33 7 7 400 21 1 1 0 1 7 1 859
block1 26 1 3 50 13 1 1 0 1 1 1 562
block1 25 7 3 50 15 1 1 0 1 7 1 414
block1 28 1 7 50 25 1 1 0 1 1 1 753
block1 30 1 9 50 17 1 1 0 1 1 1 511
block1 35 7 9 400 21 1 1 0 1 7 1 904
block1 34 1 7 400 13 1 1 0 1 1 1 1030
block1 48 1 9 400 21 1 1 0 1 1 1 617
block1 40 1 7 50 9 1 1 0 1 1 1 619
block1 42 1 9 50 24 1 1 0 1 1 1 1043
block1 37 7 3 50 9 1 1 0 1 7 1 434
block1 45 7 7 400 20 1 1 0 1 7 1 493
block1 47 7 9 400 20 1 1 0 1 7 1 506
block1 41 7 9 50 24 1 1 0 1 7 1 585
block1 43 7 3 400 21 1 1 0 1 7 1 438
block1 46 1 7 400 25 1 1 0 1 1 1 423
block1 44 1 3 400 24 1 1 0 1 1 1 387
block1 38 1 3 50 9 1 1 0 1 1 1 401
block1 39 7 7 50 9 1 1 0 1 7 1 424
block1 54 1 9 50 14 1 1 0 1 1 1 624
block1 52 1 7 50 20 1 1 0 1 1 1 641
block1 58 1 7 400 14 1 1 0 1 1 1 490
block1 49 7 3 50 13 1 1 0 1 7 1 407
block1 60 1 9 400 13 1 1 0 1 1 1 446
block1 56 1 3 400 25 1 1 0 1 1 1 337
block1 53 7 9 50 15 1 1 0 1 7 1 1033
block1 55 7 3 400 11 1 1 0 1 7 1 391
block1 59 7 9 400 15 1 1 0 1 7 1 393
block1 51 7 7 50 17 1 1 0 1 7 1 497
block1 57 7 7 400 15 1 1 0 1 7 1 594
block1 50 1 3 50 21 1 1 0 1 1 1 407
block1 62 1 3 50 21 1 1 0 1 1 1 364
block1 65 7 9 50 24 1 1 0 1 7 1 450
block1 61 7 3 50 25 1 1 0 1 7 1 531
block1 69 7 7 400 13 1 1 0 1 7 1 529
block1 72 1 9 400 21 1 1 0 1 1 1 442
block1 66 1 9 50 20 1 1 0 1 1 1 456
block1 70 1 7 400 13 1 1 0 1 1 1 468
block1 67 7 3 400 15 1 1 0 1 7 1 514
block1 71 7 9 400 20 1 1 0 1 7 1 704
block1 63 7 7 50 11 1 1 0 1 7 1 581
block1 64 1 7 50 25 1 1 0 1 1 1 390
block1 68 1 3 400 24 1 1 0 1 1 1 420
block2 78 1 9 50 9 1 1 0 1 1 1 557
block2 83 7 9 400 13 1 1 0 1 7 1 901
block2 79 7 3 400 13 1 1 0 1 7 1 342
block2 80 1 3 400 8 1 1 0 1 1 1 284
block2 84 1 9 400 15 1 1 0 1 1 1 322
block2 76 1 7 50 15 1 1 0 1 1 1 680
block2 73 7 3 50 8 1 1 0 1 7 1 372
block2 82 1 7 400 21 1 1 0 1 1 1 500
block2 77 7 9 50 17 1 1 0 1 7 1 490
block2 75 7 7 50 20 1 1 0 1 7 1 685
block2 74 1 3 50 14 1 1 0 1 1 1 488
block2 81 7 7 400 8 1 1 0 1 7 1 556
block2 90 1 9 50 9 1 1 0 1 1 1 491
block2 95 7 9 400 24 1 1 0 1 7 1 595
block2 89 7 9 50 17 1 1 0 1 7 1 423
block2 94 1 7 400 12 1 1 0 1 1 1 611
block2 93 7 7 400 21 1 1 0 1 7 1 620
block2 88 1 7 50 15 1 1 0 1 1 1 390
block2 92 1 3 400 9 1 1 0 1 1 1 278
block2 96 1 9 400 13 1 1 0 1 1 1 1306
block2 87 7 7 50 14 1 1 0 1 7 1 405
block2 86 1 3 50 24 1 1 0 1 1 1 543
block2 91 7 3 400 25 1 1 0 1 7 1 365
block2 85 7 3 50 11 1 1 0 1 7 1 473
block2 97 7 3 50 20 1 1 0 1 7 1 363
block2 105 7 7 400 14 1 1 0 1 7 1 364
block2 98 1 3 50 8 1 1 0 1 1 1 363
block2 104 1 3 400 14 1 1 0 1 1 1 344
block2 103 7 3 400 13 1 1 0 1 7 1 364
block2 101 7 9 50 20 1 1 0 1 7 1 737
block2 102 1 9 50 21 1 1 0 1 1 1 611
block2 100 1 7 50 13 1 1 0 1 1 1 535
block2 106 1 7 400 13 1 1 0 1 1 1 383
block2 108 1 9 400 15 1 1 0 1 7 2 541
block2 107 7 9 400 8 1 1 0 1 7 1 952
block2 99 7 7 50 17 1 1 0 1 7 1 510
block2 116 1 3 400 9 1 1 0 1 1 1 348
block2 111 7 7 50 27 1 1 0 1 7 1 611
block2 110 1 3 50 20 1 1 0 1 1 1 707
block2 114 1 9 50 24 1 1 0 1 1 1 604
block2 112 1 7 50 24 1 1 0 1 1 1 618
block2 117 7 7 400 8 1 1 0 1 7 1 413
block2 109 7 3 50 12 1 1 0 1 7 1 486
block2 119 7 9 400 25 1 1 0 1 7 1 671
block2 120 1 9 400 24 1 1 0 1 1 1 384
block2 115 7 3 400 14 1 1 0 1 7 1 399
block2 118 1 7 400 11 1 1 0 1 1 1 342
block2 113 7 9 50 17 1 1 0 1 7 1 442
block2 125 7 9 50 27 1 1 0 1 7 1 476
block2 124 1 7 50 25 1 1 0 1 1 1 410
block2 123 7 7 50 15 1 1 0 1 7 1 438
block2 132 1 9 400 27 1 1 0 1 1 1 665
block2 121 7 3 50 11 1 1 0 1 7 1 492
block2 127 7 3 400 21 1 1 0 1 7 1 459
block2 122 1 3 50 24 1 1 0 1 1 1 464
block2 126 1 9 50 14 1 1 0 1 1 1 687
block2 130 1 7 400 11 1 1 0 1 1 1 565
block2 129 7 7 400 13 1 1 0 1 7 1 1004
block2 131 7 9 400 24 1 1 0 1 7 1 1141
block2 128 1 3 400 20 1 1 0 1 1 1 403
block3 140 1 3 400 13 1 1 0 1 1 1 493
block3 135 7 7 50 13 1 1 0 1 7 1 558
block3 141 7 7 400 24 1 1 0 1 7 1 430
block3 134 1 3 50 25 1 1 0 1 1 1 384
block3 143 7 9 400 15 1 1 0 1 7 1 943
block3 144 1 9 400 13 1 1 0 1 1 1 387
block3 142 1 7 400 12 1 1 0 1 1 1 346
block3 133 7 3 50 8 1 1 0 1 7 1 372
block3 136 1 7 50 21 1 1 0 1 1 1 455
block3 139 7 3 400 20 1 1 0 1 7 1 447
block3 137 7 9 50 8 1 1 0 1 7 1 1095
block3 138 1 9 50 20 1 1 0 1 1 1 386
block3 147 7 7 50 21 1 1 0 1 7 1 669
block3 145 7 3 50 11 1 1 0 1 7 1 453
block3 146 1 3 50 15 1 1 0 1 1 1 480
block3 155 7 9 400 13 1 1 0 1 7 1 950
block3 151 7 3 400 21 1 1 0 1 7 1 393
block3 150 1 9 50 8 1 1 0 1 1 1 1260
block3 156 1 9 400 12 1 1 0 1 1 1 580
block3 153 7 7 400 15 1 1 0 1 7 1 520
block3 152 1 3 400 20 1 1 0 1 1 1 358
block3 154 1 7 400 20 1 1 0 1 1 1 437
block3 149 7 9 50 24 1 1 0 1 7 1 953
block3 148 1 7 50 27 1 1 0 1 1 1 465
block3 168 1 9 400 13 1 1 0 1 1 1 750
block3 163 7 3 400 11 1 1 0 1 7 1 426
block3 159 7 7 50 20 1 1 0 1 7 1 852
block3 160 1 7 50 8 1 1 0 1 1 1 514
block3 166 1 7 400 15 1 1 0 1 1 1 433
block3 167 7 9 400 17 1 1 0 1 7 1 521
block3 164 1 3 400 14 1 1 0 1 1 1 537
block3 161 7 9 50 17 1 1 0 1 7 1 534
block3 165 7 7 400 17 1 1 0 1 7 1 352
block3 157 7 3 50 17 1 1 0 1 7 1 485
block3 162 1 9 50 12 1 1 0 1 1 1 970
block3 158 1 3 50 11 1 1 0 1 1 1 347
block3 175 7 3 400 27 1 1 0 1 7 1 442
block3 169 7 3 50 17 1 1 0 1 7 1 443
block3 170 1 3 50 8 1 1 0 1 1 1 561
block3 174 1 9 50 11 1 1 0 1 1 1 458
block3 173 7 9 50 15 1 1 0 1 7 1 638
block3 179 7 9 400 25 1 1 0 1 7 1 583
block3 178 1 7 400 24 1 1 0 1 1 1 499
block3 172 1 7 50 21 1 1 0 1 1 1 597
block3 177 7 7 400 27 1 1 0 1 7 1 393
block3 171 7 7 50 17 1 1 0 1 7 1 422
block3 176 1 3 400 15 1 1 0 1 1 1 393
block3 180 1 9 400 21 1 1 0 1 1 1 564
block3 182 1 3 50 24 1 1 0 1 1 1 439
block3 184 1 7 50 25 1 1 0 1 1 1 427
block3 188 1 3 400 9 1 1 0 1 1 1 350
block3 181 7 3 50 13 1 1 0 1 7 1 426
block3 190 1 7 400 25 1 1 0 1 1 1 376
block3 192 1 9 400 14 1 1 0 1 1 1 862
block3 189 7 7 400 14 1 1 0 1 7 1 433
block3 191 7 9 400 15 1 1 0 1 7 1 1135
block3 183 7 7 50 24 1 1 0 1 7 1 719
block3 187 7 3 400 20 1 1 0 1 7 1 508
block3 185 7 9 50 14 1 1 0 1 7 1 545
block3 186 1 9 50 14 1 1 0 1 1 1 435
block4 204 1 9 400 9 1 1 0 1 1 1 748
block4 202 1 7 400 17 1 1 0 1 1 1 441
