blockName counter targetLR setSize isi cueUcOrLc congr competing preivewOrNot keyPressed keyStatus rt NA
prc 7 7 3 400 15 1 1 0 1 7 1 474
prc 8 1 3 400 15 1 1 0 1 1 1 368
prc 1 7 3 50 15 1 1 0 1 7 1 757
prc 10 1 7 400 15 1 1 0 1 1 1 454
prc 3 7 7 50 15 1 1 0 1 7 1 477
prc 12 1 9 400 15 1 1 0 1 1 1 692
prc 4 1 7 50 15 1 1 0 1 1 1 737
prc 5 7 9 50 15 1 1 0 1 7 1 740
prc 2 1 3 50 15 1 1 0 1 1 1 593
prc 6 1 9 50 15 1 1 0 1 1 1 883
prc 9 7 7 400 15 1 1 0 1 7 1 581
prc 11 7 9 400 15 1 1 0 1 7 1 792
block1 24 1 9 400 15 1 1 0 1 1 1 954
block1 23 7 9 400 15 1 1 0 1 7 1 501
block1 16 1 7 50 15 1 1 0 1 1 1 640
block1 18 1 9 50 15 1 1 0 1 1 1 504
block1 22 1 7 400 15 1 1 0 1 1 1 470
block1 20 1 3 400 15 1 1 0 1 1 1 426
block1 14 1 3 50 15 1 1 0 1 1 1 461
block1 17 7 9 50 15 1 1 0 1 1 2 847
block1 21 7 7 400 15 1 1 0 1 7 1 574
block1 19 7 3 400 15 1 1 0 1 7 1 448
block1 15 7 7 50 15 1 1 0 1 7 1 639
block1 13 7 3 50 15 1 1 0 1 7 1 438
block1 26 1 3 50 15 1 1 0 1 1 1 418
block1 35 7 9 400 15 1 1 0 1 7 1 548
block1 27 7 7 50 15 1 1 0 1 7 1 471
block1 36 1 9 400 15 1 1 0 1 7 2 439
block1 33 7 7 400 15 1 1 0 1 7 1 509
block1 32 1 3 400 15 1 1 0 1 1 1 398
block1 28 1 7 50 15 1 1 0 1 1 1 686
block1 31 7 3 400 15 1 1 0 1 7 1 449
block1 30 1 9 50 15 1 1 0 1 1 1 535
block1 29 7 9 50 15 1 1 0 1 7 1 546
block1 25 7 3 50 15 1 1 0 1 7 1 461
block1 34 1 7 400 15 1 1 0 1 1 1 784
block1 40 1 7 50 15 1 1 0 1 1 1 650
block1 42 1 9 50 15 1 1 0 1 1 1 792
block1 46 1 7 400 15 1 1 0 1 1 1 715
block1 37 7 3 50 15 1 1 0 1 7 1 456
block1 38 1 3 50 15 1 1 0 1 1 1 455
block1 45 7 7 400 15 1 1 0 1 7 1 600
block1 41 7 9 50 15 1 1 0 1 7 1 750
block1 48 1 9 400 15 1 1 0 1 1 1 1062
block1 47 7 9 400 15 1 1 0 1 7 1 826
block1 44 1 3 400 15 1 1 0 1 1 1 511
block1 39 7 7 50 15 1 1 0 1 7 1 627
block1 43 7 3 400 15 1 1 0 1 7 1 403
block1 54 1 9 50 15 1 1 0 1 1 1 628
block1 52 1 7 50 15 1 1 0 1 1 1 798
block1 50 1 3 50 15 1 1 0 1 1 1 625
block1 58 1 7 400 15 1 1 0 1 1 1 556
block1 55 7 3 400 15 1 1 0 1 7 1 478
block1 53 7 9 50 15 1 1 0 1 7 1 482
block1 49 7 3 50 15 1 1 0 1 7 1 431
block1 59 7 9 400 15 1 1 0 1 7 1 761
block1 60 1 9 400 15 1 1 0 1 1 1 1258
block1 51 7 7 50 15 1 1 0 1 7 1 793
block1 57 7 7 400 15 1 1 0 1 7 1 1361
block1 56 1 3 400 15 1 1 0 1 1 1 436
block1 66 1 9 50 15 1 1 0 1 1 1 1091
block1 71 7 9 400 15 1 1 0 1 7 1 656
block1 65 7 9 50 15 1 1 0 1 7 1 529
block1 67 7 3 400 15 1 1 0 1 7 1 459
block1 61 7 3 50 15 1 1 0 1 7 1 410
block1 68 1 3 400 15 1 1 0 1 1 1 419
block1 69 7 7 400 15 1 1 0 1 7 1 752
block1 72 1 9 400 15 1 1 0 1 1 1 1534
block1 70 1 7 400 15 1 1 0 1 1 1 741
block1 64 1 7 50 15 1 1 0 1 1 1 702
block1 62 1 3 50 15 1 1 0 1 1 1 467
block1 63 7 7 50 15 1 1 0 1 7 1 1180
block2 83 7 9 400 15 1 1 0 1 7 1 622
block2 76 1 7 50 15 1 1 0 1 1 1 1165
block2 73 7 3 50 15 1 1 0 1 7 1 395
block2 75 7 7 50 15 1 1 0 1 7 1 124
block2 82 1 7 400 15 1 1 0 1 1 1 883
block2 78 1 9 50 15 1 1 0 1 1 1 1168
block2 84 1 9 400 15 1 1 0 1 1 1 735
block2 74 1 3 50 15 1 1 0 1 1 1 425
block2 79 7 3 400 15 1 1 0 1 7 1 469
block2 81 7 7 400 15 1 1 0 1 7 1 598
block2 80 1 3 400 15 1 1 0 1 1 1 703
block2 77 7 9 50 15 1 1 0 1 7 1 786
block2 85 7 3 50 15 1 1 0 1 7 1 401
block2 87 7 7 50 15 1 1 0 1 7 1 882
block2 88 1 7 50 15 1 1 0 1 1 1 914
block2 94 1 7 400 15 1 1 0 1 1 1 703
block2 91 7 3 400 15 1 1 0 1 7 1 471
block2 90 1 9 50 15 1 1 0 1 1 1 873
block2 95 7 9 400 15 1 1 0 1 7 1 523
block2 93 7 7 400 15 1 1 0 1 7 1 455
block2 86 1 3 50 15 1 1 0 1 1 1 394
block2 92 1 3 400 15 1 1 0 1 1 1 423
block2 96 1 9 400 15 1 1 0 1 1 1 831
block2 89 7 9 50 15 1 1 0 1 7 1 612
block2 100 1 7 50 15 1 1 0 1 1 1 438
block2 108 1 9 400 15 1 1 0 1 1 1 519
block2 104 1 3 400 15 1 1 0 1 1 1 666
block2 102 1 9 50 15 1 1 0 1 1 1 1012
block2 97 7 3 50 15 1 1 0 1 7 1 387
block2 101 7 9 50 15 1 1 0 1 7 1 492
block2 105 7 7 400 15 1 1 0 1 7 1 390
block2 99 7 7 50 15 1 1 0 1 7 1 590
block2 107 7 9 400 15 1 1 0 1 7 1 438
block2 103 7 3 400 15 1 1 0 1 7 1 330
block2 106 1 7 400 15 1 1 0 1 1 1 516
