blockName counter targetLR setSize isi cueUcOrLc congr competing preivewOrNot keyPressed keyStatus rt NA
block2 117 7 7 400 8 1 1 0 1 7 1 724
block2 116 1 3 400 24 1 1 0 1 1 1 711
block2 109 7 3 50 21 1 1 0 1 7 1 666
block2 114 1 9 50 24 1 1 0 1 1 1 1105
block2 131 7 9 400 27 1 1 0 1 7 1 783
block2 130 1 7 400 24 1 1 0 1 1 1 794
block2 127 7 3 400 9 1 1 0 1 7 1 403
block2 128 1 3 400 20 1 1 0 1 1 1 387
block2 126 1 9 50 20 1 1 0 1 1 1 486
block2 125 7 9 50 17 1 1 0 1 7 1 449
block2 122 1 3 50 20 1 1 0 1 1 1 477
block2 121 7 3 50 25 1 1 0 1 7 1 394
block2 124 1 7 50 20 1 1 0 1 1 1 448
block2 132 1 9 400 15 1 1 0 1 1 1 690
block2 123 7 7 50 27 1 1 0 1 7 1 705
block2 129 7 7 400 17 1 1 0 1 7 1 405
block3 137 7 9 50 27 1 1 0 1 7 1 631
block3 141 7 7 400 25 1 1 0 1 7 1 615
block3 138 1 9 50 15 1 1 0 1 1 1 1475
block3 142 1 7 400 24 1 1 0 1 1 1 530
block3 136 1 7 50 25 1 1 0 1 1 1 567
block3 139 7 3 400 15 1 1 0 1 7 1 450
block3 143 7 9 400 25 1 1 0 1 7 1 680
block3 135 7 7 50 11 1 1 0 1 7 1 521
block3 133 7 3 50 20 1 1 0 1 7 1 420
block3 140 1 3 400 14 1 1 0 1 1 1 391
block3 144 1 9 400 15 1 1 0 1 1 1 1049
block3 134 1 3 50 12 1 1 0 1 1 1 669
block3 146 1 3 50 27 1 1 0 1 1 1 379
block3 148 1 7 50 8 1 1 0 1 1 1 584
block3 150 1 9 50 24 1 1 0 1 1 1 548
block3 145 7 3 50 17 1 1 0 1 7 1 440
block3 152 1 3 400 24 1 1 0 1 1 1 487
block3 147 7 7 50 21 1 1 0 1 7 1 640
block3 155 7 9 400 9 1 1 0 1 7 1 1128
block3 156 1 9 400 9 1 1 0 1 1 1 467
block3 154 1 7 400 8 1 1 0 1 1 1 509
block3 153 7 7 400 24 1 1 0 1 7 1 594
block3 149 7 9 50 11 1 1 0 1 7 1 469
block3 151 7 3 400 11 1 1 0 1 7 1 392
block3 167 7 9 400 25 1 1 0 1 7 1 906
block3 157 7 3 50 14 1 1 0 1 7 1 447
block3 159 7 7 50 11 1 1 0 1 7 1 496
block3 165 7 7 400 11 1 1 0 1 7 1 424
block3 168 1 9 400 24 1 1 0 1 1 1 690
block3 162 1 9 50 12 1 1 0 1 1 1 464
block3 161 7 9 50 17 1 1 0 1 7 1 438
block3 166 1 7 400 25 1 1 0 1 1 1 430
block3 158 1 3 50 21 1 1 0 1 1 1 393
block3 164 1 3 400 15 1 1 0 1 1 1 657
block3 163 7 3 400 13 1 1 0 1 7 1 503
block3 160 1 7 50 20 1 1 0 1 1 1 524
block3 177 7 7 400 8 1 1 0 1 7 1 908
block3 170 1 3 50 15 1 1 0 1 1 1 430
block3 179 7 9 400 20 1 1 0 1 7 1 775
block3 176 1 3 400 12 1 1 0 1 1 1 786
block3 169 7 3 50 12 1 1 0 1 7 1 549
block3 173 7 9 50 21 1 1 0 1 7 1 982
block3 172 1 7 50 27 1 1 0 1 1 1 638
block3 178 1 7 400 24 1 1 0 1 1 1 985
block3 171 7 7 50 13 1 1 0 1 7 1 444
block3 175 7 3 400 27 1 1 0 1 7 1 376
block3 174 1 9 50 14 1 1 0 1 1 1 523
block3 180 1 9 400 12 1 1 0 1 1 1 1267
block3 189 7 7 400 20 1 1 0 1 7 1 496
block3 184 1 7 50 15 1 1 0 1 1 1 1385
block3 185 7 9 50 14 1 1 0 1 7 1 1066
block3 182 1 3 50 11 1 1 0 1 1 1 419
block3 190 1 7 400 20 1 1 0 1 1 1 400
block3 187 7 3 400 20 1 1 0 1 7 1 554
block3 192 1 9 400 8 1 1 0 1 1 1 672
block3 183 7 7 50 13 1 1 0 1 1 2 1536
block3 188 1 3 400 27 1 1 0 1 1 1 402
block3 191 7 9 400 17 1 1 0 1 7 1 592
block3 181 7 3 50 9 1 1 0 1 7 1 1049
block3 186 1 9 50 17 1 1 0 1 1 1 567
block4 200 1 3 400 20 1 1 0 1 1 1 437
block4 203 7 9 400 8 1 1 0 1 7 1 695
block4 194 1 3 50 13 1 1 0 1 1 1 473
block4 202 1 7 400 15 1 1 0 1 1 1 524
block4 196 1 7 50 21 1 1 0 1 1 1 1034
block4 204 1 9 400 20 1 1 0 1 1 1 600
block4 197 7 9 50 24 1 1 0 1 7 1 1077
block4 201 7 7 400 15 1 1 0 1 7 1 545
block4 199 7 3 400 15 1 1 0 1 7 1 565
block4 198 1 9 50 27 1 1 0 1 1 1 584
block4 195 7 7 50 14 1 1 0 1 7 1 1129
block4 193 7 3 50 21 1 1 0 1 7 1 472
block4 211 7 3 400 21 1 1 0 1 7 1 443
block4 212 1 3 400 24 1 1 0 1 1 1 347
block4 210 1 9 50 12 1 1 0 1 1 1 516
block4 208 1 7 50 24 1 1 0 1 1 1 1003
block4 213 7 7 400 21 1 1 0 1 7 1 389
block4 215 7 9 400 11 1 1 0 1 7 1 772
block4 216 1 9 400 13 1 1 0 1 1 1 1283
block4 206 1 3 50 24 1 1 0 1 1 1 470
block4 209 7 9 50 25 1 1 0 1 7 1 802
block4 205 7 3 50 8 1 1 0 1 7 1 1765
block4 207 7 7 50 15 1 1 0 1 7 1 819
block4 214 1 7 400 9 1 1 0 1 1 1 482
block4 227 7 9 400 15 1 1 0 1 7 1 693
block4 223 7 3 400 9 1 1 0 1 7 1 541
block4 228 1 9 400 17 1 1 0 1 1 1 450
block4 218 1 3 50 12 1 1 0 1 1 1 476
block4 219 7 7 50 20 1 1 0 1 7 1 662
block4 221 7 9 50 24 1 1 0 1 7 1 1101
block4 222 1 9 50 21 1 1 0 1 1 1 1200
block4 224 1 3 400 17 1 1 0 1 1 1 428
block4 220 1 7 50 17 1 1 0 1 1 1 551
block4 225 7 7 400 12 1 1 0 1 7 1 590
block4 217 7 3 50 11 1 1 0 1 7 1 441
block4 226 1 7 400 20 1 1 0 1 1 1 388
block4 231 7 7 50 17 1 1 0 1 7 1 429
block4 235 7 3 400 11 1 1 0 1 7 1 369
block4 233 7 9 50 24 1 1 0 1 7 1 598
block4 230 1 3 50 12 1 1 0 1 1 1 473
block4 238 1 7 400 9 1 1 0 1 1 1 348
block4 240 1 9 400 24 1 1 0 1 1 1 1254
block4 234 1 9 50 11 1 1 0 1 1 1 625
block4 232 1 7 50 20 1 1 0 1 1 1 534
block4 229 7 3 50 20 1 1 0 1 7 1 548
block4 239 7 9 400 12 1 1 0 1 7 1 655
block4 237 7 7 400 12 1 1 0 1 7 1 492
block4 236 1 3 400 21 1 1 0 1 1 1 537
block4 247 7 3 400 25 1 1 0 1 7 1 468
block4 243 7 7 50 17 1 1 0 1 7 1 439
block4 241 7 3 50 17 1 1 0 1 7 1 431
block4 249 7 7 400 14 1 1 0 1 7 1 671
block4 248 1 3 400 14 1 1 0 1 1 1 405
block4 242 1 3 50 9 1 1 0 1 1 1 501
block4 245 7 9 50 14 1 1 0 1 7 1 677
block4 250 1 7 400 25 1 1 0 1 1 1 981
block4 252 1 9 400 15 1 1 0 1 1 1 732
block4 244 1 7 50 14 1 1 0 1 1 1 1595
block4 251 7 9 400 8 1 1 0 1 7 1 517
block4 246 1 9 50 17 1 1 0 1 1 1 503
block5 253 7 3 50 14 1 1 0 1 7 1 509
block5 256 1 7 50 8 1 1 0 1 1 1 422
block5 262 1 7 400 12 1 1 0 1 1 1 795
block5 261 7 7 400 12 1 1 0 1 7 1 422
block5 264 1 9 400 25 1 1 0 1 1 1 861
block5 260 1 3 400 8 1 1 0 1 1 1 479
block5 257 7 9 50 13 1 1 0 1 7 1 735
block5 263 7 9 400 11 1 1 0 1 7 1 814
block5 254 1 3 50 8 1 1 0 1 1 1 493
block5 258 1 9 50 25 1 1 0 1 1 1 558
block5 259 7 3 400 8 1 1 0 1 7 1 461
block5 255 7 7 50 25 1 1 0 1 7 1 450
block5 267 7 7 50 13 1 1 0 1 7 1 967
block5 269 7 9 50 20 1 1 0 1 7 1 591
block5 274 1 7 400 21 1 1 0 1 1 1 514
block5 271 7 3 400 15 1 1 0 1 7 1 359
block5 275 7 9 400 14 1 1 0 1 7 1 503
block5 272 1 3 400 11 1 1 0 1 1 1 502
block5 273 7 7 400 8 1 1 0 1 7 1 453
block5 270 1 9 50 25 1 1 0 1 1 1 663
block5 265 7 3 50 14 1 1 0 1 7 1 677
block5 268 1 7 50 20 1 1 0 1 1 1 458
block5 266 1 3 50 27 1 1 0 1 1 1 382
block5 276 1 9 400 12 1 1 0 1 7 2 1023
block5 284 1 3 400 14 1 1 0 1 1 1 417
block5 281 7 9 50 27 1 1 0 1 7 1 619
block5 280 1 7 50 17 1 1 0 1 1 1 537
block5 282 1 9 50 15 1 1 0 1 1 1 907
block5 285 7 7 400 25 1 1 0 1 7 1 1042
block5 283 7 3 400 21 1 1 0 1 7 1 682
block5 277 7 3 50 9 1 1 0 1 7 1 483
block5 278 1 3 50 27 1 1 0 1 1 1 482
block5 279 7 7 50 27 1 1 0 1 7 1 460
block5 287 7 9 400 20 1 1 0 1 7 1 448
block5 288 1 9 400 9 1 1 0 1 1 1 765
block5 286 1 7 400 14 1 1 0 1 1 1 1161
block5 290 1 3 50 20 1 1 0 1 1 1 459
block5 293 7 9 50 27 1 1 0 1 7 1 470
block5 298 1 7 400 15 1 1 0 1 1 1 634
block5 294 1 9 50 17 1 1 0 1 1 1 635
block5 299 7 9 400 24 1 1 0 1 7 1 857
block5 297 7 7 400 13 1 1 0 1 7 1 935
block5 292 1 7 50 9 1 1 0 1 1 1 597
block5 295 7 3 400 9 1 1 0 1 7 1 722
block5 291 7 7 50 8 1 1 0 1 7 1 706
