blockName counter targetLR setSize isi cueUcOrLc congr competing preivewOrNot keyPressed keyStatus rt NA
prc 2 1 3 50 25 1 1 0 1 1 1 703
prc 7 7 3 400 8 1 1 0 1 7 1 441
prc 8 1 3 400 15 1 1 0 1 1 1 546
prc 6 1 9 50 21 1 1 0 1 1 1 916
prc 3 7 7 50 13 1 1 0 1 7 1 837
prc 5 7 9 50 27 1 1 0 1 7 1 1018
prc 9 7 7 400 20 1 1 0 1 7 1 728
prc 12 1 9 400 24 1 1 0 1 1 1 715
prc 11 7 9 400 14 1 1 0 1 7 1 710
prc 10 1 7 400 13 1 1 0 1 1 1 738
prc 4 1 7 50 9 1 1 0 1 1 1 763
prc 1 7 3 50 24 1 1 0 1 7 1 591
block1 21 7 7 400 12 1 1 0 1 7 1 762
block1 20 1 3 400 20 1 1 0 1 1 1 568
block1 14 1 3 50 24 1 1 0 1 1 1 735
block1 15 7 7 50 14 1 1 0 1 7 1 607
block1 22 1 7 400 25 1 1 0 1 1 1 701
block1 13 7 3 50 20 1 1 0 1 7 1 532
block1 23 7 9 400 21 1 1 0 1 7 1 1392
block1 24 1 9 400 27 1 1 0 1 1 1 588
block1 18 1 9 50 11 1 1 0 1 1 1 701
block1 17 7 9 50 24 1 1 0 1 7 1 983
block1 19 7 3 400 20 1 1 0 1 7 1 526
block1 16 1 7 50 20 1 1 0 1 1 1 789
block1 35 7 9 400 13 1 1 0 1 7 1 561
block1 36 1 9 400 24 1 1 0 1 1 1 749
block1 32 1 3 400 15 1 1 0 1 1 1 555
block1 33 7 7 400 9 1 1 0 1 7 1 428
block1 30 1 9 50 25 1 1 0 1 1 1 684
block1 27 7 7 50 13 1 1 0 1 7 1 601
block1 28 1 7 50 25 1 1 0 1 1 1 707
block1 31 7 3 400 15 1 1 0 1 7 1 637
block1 29 7 9 50 27 1 1 0 1 7 1 615
block1 26 1 3 50 21 1 1 0 1 1 1 456
block1 25 7 3 50 11 1 1 0 1 7 1 424
block1 34 1 7 400 15 1 1 0 1 1 1 636
block1 48 1 9 400 17 1 1 0 1 1 1 418
block1 46 1 7 400 15 1 1 0 1 1 1 889
block1 45 7 7 400 21 1 1 0 1 7 1 567
block1 38 1 3 50 12 1 1 0 1 1 1 459
block1 40 1 7 50 24 1 1 0 1 1 1 457
block1 44 1 3 400 11 1 1 0 1 1 1 485
block1 47 7 9 400 24 1 1 0 1 7 1 1025
block1 41 7 9 50 9 1 1 0 1 7 1 883
block1 43 7 3 400 17 1 1 0 1 7 1 383
block1 39 7 7 50 15 1 1 0 1 1 2 880
block1 37 7 3 50 15 1 1 0 1 7 1 498
block1 42 1 9 50 14 1 1 0 1 1 1 630
block1 55 7 3 400 25 1 1 0 1 7 1 574
block1 56 1 3 400 24 1 1 0 1 1 1 426
block1 50 1 3 50 17 1 1 0 1 1 1 525
block1 57 7 7 400 13 1 1 0 1 7 1 711
block1 58 1 7 400 27 1 1 0 1 1 1 585
block1 49 7 3 50 24 1 1 0 1 7 1 508
block1 51 7 7 50 9 1 1 0 1 7 1 628
block1 54 1 9 50 9 1 1 0 1 1 1 850
block1 60 1 9 400 12 1 1 0 1 1 1 806
block1 59 7 9 400 25 1 1 0 1 7 1 542
block1 53 7 9 50 27 1 1 0 1 7 1 482
block1 52 1 7 50 9 1 1 0 1 1 1 588
block1 65 7 9 50 13 1 1 0 1 7 1 1352
block1 69 7 7 400 14 1 1 0 1 7 1 422
block1 63 7 7 50 12 1 1 0 1 7 1 778
block1 70 1 7 400 17 1 1 0 1 1 1 597
block1 64 1 7 50 17 1 1 0 1 1 1 475
block1 66 1 9 50 20 1 1 0 1 1 1 862
block1 72 1 9 400 17 1 1 0 1 1 1 494
block1 68 1 3 400 8 1 1 0 1 1 1 348
block1 67 7 3 400 12 1 1 0 1 7 1 390
block1 61 7 3 50 17 1 1 0 1 7 1 418
block1 71 7 9 400 21 1 1 0 1 7 1 1405
block1 62 1 3 50 25 1 1 0 1 1 1 487
block2 79 7 3 400 20 1 1 0 1 7 1 488
